Date,PA.F
2020-08-27,2159.2
2020-08-28,2197.8
2020-08-31,2279.3
2020-09-01,2311.1
2020-09-02,2267.5
2020-09-03,2321.6
2020-09-04,2343.2
2020-09-08,2305.8
2020-09-09,2318.2
2020-09-10,2330.9
2020-09-11,2330.8
2020-09-14,2324.4
2020-09-15,2414.5
2020-09-16,2417.6
2020-09-17,2335.3
2020-09-18,2380.8
2020-09-21,2281.7
2020-09-22,2229.6
2020-09-23,2258.3
2020-09-24,2226.9
2020-09-25,2222.2
2020-09-28,2271.5
2020-09-29,2329.3
2020-09-30,2330.5
2020-10-01,2328.2
2020-10-02,2325.0
2020-10-05,2378.4
2020-10-06,2391.2
2020-10-07,2382.1
2020-10-08,2403.0
2020-10-09,2463.2
2020-10-12,2425.6
2020-10-13,2344.3
2020-10-14,2366.3
2020-10-15,2367.1
2020-10-16,2342.3
2020-10-19,2357.5
2020-10-20,2417.7
2020-10-21,2427.5
2020-10-22,2395.9
2020-10-23,2398.6
2020-10-26,2368.7
2020-10-27,2353.9
2020-10-28,2250.6
2020-10-29,2198.5
2020-10-30,2217.2
2020-11-02,2220.4
2020-11-03,2297.8
2020-11-04,2307.6
2020-11-05,2383.6
2020-11-06,2500.0
2020-11-09,2499.2
2020-11-10,2471.4
2020-11-11,2316.8
2020-11-12,2341.9
2020-11-13,2329.7
2020-11-16,2345.1
2020-11-17,2326.5
2020-11-18,2354.0
2020-11-19,2319.8
2020-11-20,2323.3
2020-11-23,2353.8
2020-11-24,2352.2
2020-11-25,2342.6
2020-11-27,2424.4
2020-11-30,2392.8
2020-12-01,2417.3
2020-12-02,2397.4
2020-12-03,2302.1
2020-12-04,2345.8
2020-12-07,2339.9
2020-12-08,2316.7
2020-12-09,2280.3
2020-12-10,2325.0
2020-12-11,2322.1
2020-12-14,2318.9
2020-12-15,2324.0
2020-12-16,2348.2
2020-12-17,2347.5
2020-12-18,2372.0
2020-12-21,2316.4
2020-12-22,2323.1
2020-12-23,2339.1
2020-12-24,2345.9
2020-12-28,2351.8
2020-12-29,2344.3
2020-12-30,2378.4
2020-12-31,2453.8
2021-01-04,2391.2
2021-01-05,2493.4
2021-01-06,2448.1
2021-01-07,2431.6
2021-01-08,2365.0
2021-01-11,2378.8
2021-01-12,2376.2
2021-01-13,2397.1
2021-01-14,2423.3
2021-01-15,2395.1
2021-01-19,2365.0
2021-01-20,2403.2
2021-01-21,2375.1
2021-01-22,2365.2
2021-01-25,2346.9
2021-01-26,2325.0
2021-01-27,2310.5
2021-01-28,2322.3
2021-01-29,2208.4
2021-02-01,2241.7
2021-02-02,2227.7
2021-02-03,2276.6
2021-02-04,2280.7
2021-02-05,2326.3
2021-02-08,2336.7
2021-02-09,2320.6
2021-02-10,2352.5
2021-02-11,2347.0
2021-02-12,2382.6
2021-02-16,2388.2
2021-02-17,2369.7
2021-02-18,2348.8
2021-02-19,2369.2
2021-02-22,2402.9
2021-02-23,2344.7
2021-02-24,2431.5
2021-02-25,2414.8
2021-02-26,2313.5
2021-03-01,2349.0
2021-03-02,2368.6
2021-03-03,2354.4
2021-03-04,2342.8
2021-03-05,2329.1
2021-03-08,2314.2
2021-03-09,2292.2
2021-03-10,2293.2
2021-03-11,2341.6
2021-03-12,2360.7
2021-03-15,2373.7
2021-03-16,2491.9
2021-03-17,2538.3
2021-03-18,2662.8
2021-03-19,2630.9
2021-03-22,2600.2
2021-03-23,2617.3
2021-03-24,2640.1
2021-03-25,2615.4
2021-03-26,2676.1
2021-03-29,2530.7
2021-03-30,2569.0
2021-03-31,2619.9
2021-04-01,2655.8
2021-04-05,2654.7
2021-04-06,2690.2
2021-04-07,2621.1
2021-04-08,2628.3
2021-04-09,2636.0
2021-04-12,2671.9
2021-04-13,2696.9
2021-04-14,2679.4
2021-04-15,2739.4
2021-04-16,2774.7
2021-04-19,2813.6
2021-04-20,2757.4
2021-04-21,2875.6
2021-04-22,2842.9
2021-04-23,2857.0
2021-04-26,2909.3
2021-04-27,2952.6
2021-04-28,2930.2
2021-04-29,2948.6
2021-04-30,2953.7
2021-05-03,2981.4
2021-05-04,2977.6
2021-05-05,2972.8
2021-05-06,2947.4
2021-05-07,2925.1
2021-05-10,2968.2
2021-05-11,2926.2
2021-05-12,2849.0
2021-05-13,2864.6
2021-05-14,2894.6
2021-05-17,2895.9
2021-05-18,2903.1
2021-05-19,2884.8
2021-05-20,2870.2
2021-05-21,2775.0
2021-05-24,2739.2
2021-05-25,2785.9
2021-05-26,2752.7
2021-05-27,2810.5
2021-05-28,2830.1
2021-06-01,2863.2
2021-06-02,2868.6
2021-06-03,2826.6
2021-06-04,2842.2
2021-06-07,2837.7
2021-06-08,2807.0
2021-06-09,2772.8
2021-06-10,2777.7
2021-06-11,2780.8
2021-06-14,2756.6
2021-06-15,2764.8
2021-06-16,2836.8
2021-06-17,2512.2
2021-06-18,2469.9
2021-06-21,2558.3
2021-06-22,2558.9
2021-06-23,2630.5
2021-06-24,2643.9
2021-06-25,2637.2
2021-06-28,2699.4
2021-06-29,2681.2
2021-06-30,2779.2
2021-07-01,2768.9
2021-07-02,2792.5
2021-07-06,2796.1
2021-07-07,2848.3
2021-07-08,2810.2
2021-07-09,2812.0
2021-07-12,2859.3
2021-07-13,2832.5
2021-07-14,2826.3
2021-07-15,2729.3
2021-07-16,2637.3
2021-07-19,2592.7
2021-07-20,2640.4
2021-07-21,2654.9
2021-07-22,2704.6
2021-07-23,2662.4
2021-07-26,2678.1
2021-07-27,2606.7
2021-07-28,2622.6
2021-07-29,2643.1
2021-07-30,2656.2
2021-08-02,2684.1
2021-08-03,2645.3
2021-08-04,2651.7
2021-08-05,2655.1
2021-08-06,2630.1
2021-08-09,2602.1
2021-08-10,2650.0
2021-08-11,2632.8
2021-08-12,2623.9
2021-08-13,2656.5
2021-08-16,2598.0
2021-08-17,2495.6
2021-08-18,2423.3
2021-08-19,2297.9
2021-08-20,2276.5
2021-08-23,2385.1
2021-08-24,2442.5
2021-08-25,2430.7
2021-08-26,2388.3
2021-08-27,2404.0
2021-08-30,2479.1
2021-08-31,2471.0
2021-09-01,2441.5
2021-09-02,2400.4
2021-09-03,2416.3
2021-09-07,2353.5
2021-09-08,2237.3
2021-09-09,2142.8
2021-09-10,2126.3
2021-09-13,2079.8
2021-09-14,1975.6
2021-09-15,1991.6
2021-09-16,2021.5
2021-09-17,1983.8
2021-09-20,1865.2
2021-09-21,1894.5
2021-09-22,2036.2
2021-09-23,1971.8
2021-09-24,1951.1
2021-09-27,1947.7
2021-09-28,1854.2
2021-09-29,1830.3
2021-09-30,1899.8
2021-10-01,1903.7
2021-10-04,1875.0
2021-10-05,1899.4
2021-10-06,1867.8
2021-10-07,1955.0
2021-10-08,2073.0
2021-10-11,2119.5
2021-10-12,2047.8
2021-10-13,2106.1
2021-10-14,2150.9
2021-10-15,2076.6
2021-10-18,2013.1
2021-10-19,2100.9
2021-10-20,2082.4
2021-10-21,2018.1
2021-10-22,2035.6
2021-10-25,2048.2
2021-10-26,2004.8
2021-10-27,1974.3
2021-10-28,1989.4
2021-10-29,1980.3
2021-11-01,2052.3
2021-11-02,2007.4
2021-11-03,1987.2
2021-11-04,1996.4
2021-11-05,2027.6
2021-11-08,2077.7
2021-11-09,2022.1
2021-11-10,2038.9
2021-11-11,2062.6
2021-11-12,2117.7
2021-11-15,2156.1
2021-11-16,2167.6
2021-11-17,2184.5
2021-11-18,2137.4
2021-11-19,2073.2
2021-11-22,1950.6
2021-11-23,1850.3
2021-11-24,1847.9
2021-11-25,1869.0
2021-11-26,1789.1
2021-11-29,1789.2
2021-11-30,1705.5
2021-12-01,1753.5
2021-12-02,1771.4
2021-12-03,1812.6
2021-12-06,1845.6
2021-12-07,1847.0
2021-12-08,1852.4
2021-12-09,1813.2
2021-12-10,1749.8
2021-12-13,1674.7
2021-12-14,1622.7
2021-12-15,1551.6
2021-12-16,1722.8
2021-12-17,1784.8
2021-12-20,1745.9
2021-12-21,1793.1
2021-12-22,1889.3
2021-12-23,1956.9
2021-12-24,
