Date,RB.F
1995-02-02,0.5595
1995-02-03,0.5735
1995-02-06,0.573
1995-02-07,0.5699
1995-02-08,0.561
1995-02-09,0.5584
1995-02-10,0.5564
1995-02-13,0.5556
1995-02-14,0.5616
1995-02-15,0.5622
1995-02-16,0.5791
1995-02-17,0.5845
1995-02-21,0.5911
1995-02-22,0.5984
1995-02-23,0.5836
1995-02-24,0.5876
1995-02-27,0.5897
1995-02-28,0.5857
1995-03-01,0.5674
1995-03-02,0.5559
1995-03-03,0.5594
1995-03-06,0.5621
1995-03-07,0.5678
1995-03-08,0.5583
1995-03-09,0.5435
1995-03-10,0.5247
1995-03-13,0.5381
1995-03-14,0.5279
1995-03-15,0.5404
1995-03-16,0.5493
1995-03-17,0.5537
1995-03-20,0.5615
1995-03-21,0.5615
1995-03-22,0.579
1995-03-23,0.5753
1995-03-24,0.5782
1995-03-27,0.586
1995-03-28,0.5873
1995-03-29,0.5999
1995-03-30,0.6068
1995-03-31,0.5823
1995-04-03,0.5744
1995-04-04,0.5856
1995-04-05,0.6048
1995-04-06,0.6168
1995-04-07,0.6129
1995-04-10,0.6122
1995-04-11,0.6159
1995-04-12,0.6137
1995-04-13,0.6044
1995-04-17,0.6203
1995-04-18,0.6369
1995-04-19,0.6315
1995-04-20,0.6322
1995-04-21,0.632
1995-04-24,0.6221
1995-04-25,0.6291
1995-04-26,0.6318
1995-04-27,0.6496
1995-04-28,0.6339
1995-05-01,0.6415
1995-05-02,0.6365
1995-05-03,0.6255
1995-05-04,0.6359
1995-05-05,0.6399
1995-05-08,0.6421
1995-05-09,0.6256
1995-05-10,0.6329
1995-05-11,0.6328
1995-05-12,0.6367
1995-05-15,0.649
1995-05-16,0.663
1995-05-17,0.6676
1995-05-18,0.665
1995-05-19,0.6634
1995-05-22,0.6646
1995-05-23,0.6615
1995-05-24,0.6493
1995-05-25,0.6581
1995-05-26,0.6407
1995-05-30,0.635
1995-05-31,0.6004
1995-06-01,0.5978
1995-06-02,0.6094
1995-06-05,0.6179
1995-06-06,0.6139
1995-06-07,0.6177
1995-06-08,0.6084
1995-06-09,0.608
1995-06-12,0.6115
1995-06-13,0.6093
1995-06-14,0.62
1995-06-15,0.6187
1995-06-16,0.615
1995-06-19,0.6028
1995-06-20,0.6084
1995-06-21,0.5873
1995-06-22,0.5833
1995-06-23,0.5698
1995-06-26,0.5671
1995-06-27,0.5738
1995-06-28,0.5959
1995-06-29,0.5901
1995-06-30,0.551
1995-07-03,
1995-07-05,0.5437
1995-07-06,0.5474
1995-07-07,0.538
1995-07-10,0.5474
1995-07-11,0.5419
1995-07-12,0.5496
1995-07-13,0.5439
1995-07-14,0.5454
1995-07-17,0.5398
1995-07-18,0.5358
1995-07-19,0.5269
1995-07-20,0.5218
1995-07-21,0.5205
1995-07-24,0.5326
1995-07-25,0.5237
1995-07-26,0.5289
1995-07-27,0.5369
1995-07-28,0.5375
1995-07-31,0.539
1995-08-01,0.5435
1995-08-02,0.5444
1995-08-03,0.5393
1995-08-04,0.5397
1995-08-07,0.5405
1995-08-08,0.5438
1995-08-09,0.5478
1995-08-10,0.5565
1995-08-11,0.5572
1995-08-14,0.5523
1995-08-15,0.5482
1995-08-16,0.5392
1995-08-17,0.5429
1995-08-18,0.5423
1995-08-21,0.5446
1995-08-22,0.5457
1995-08-23,0.5527
1995-08-24,0.5586
1995-08-25,0.5597
1995-08-28,0.5562
1995-08-29,0.5551
1995-08-30,0.5645
1995-08-31,0.5339
1995-09-01,0.5425
1995-09-05,0.5623
1995-09-06,0.5532
1995-09-07,0.5455
1995-09-08,0.5479
1995-09-11,0.5492
1995-09-12,0.5574
1995-09-13,0.5534
1995-09-14,0.5681
1995-09-15,0.5681
1995-09-18,0.5773
1995-09-19,0.5723
1995-09-20,0.5639
1995-09-21,0.5487
1995-09-22,0.5349
1995-09-25,0.5401
1995-09-26,0.5379
1995-09-27,0.5455
1995-09-28,0.5605
1995-09-29,0.5218
1995-10-02,0.5278
1995-10-03,0.5193
1995-10-04,0.5074
1995-10-05,0.4889
1995-10-06,0.4915
1995-10-09,0.5024
1995-10-10,0.5033
1995-10-11,0.5048
1995-10-12,0.4986
1995-10-13,0.5029
1995-10-16,0.507
1995-10-17,0.5033
1995-10-18,0.4988
1995-10-19,0.4936
1995-10-20,0.497
1995-10-23,0.4981
1995-10-24,0.4987
1995-10-25,0.4969
1995-10-26,0.5
1995-10-27,0.5006
1995-10-30,0.5074
1995-10-31,0.5047
1995-11-01,0.5055
1995-11-02,0.5172
1995-11-03,0.5151
1995-11-06,0.5103
1995-11-07,0.5114
1995-11-08,0.5142
1995-11-09,0.5106
1995-11-10,0.507
1995-11-13,0.503
1995-11-14,0.5043
1995-11-15,0.5124
1995-11-16,0.5155
1995-11-17,0.5279
1995-11-20,0.529
1995-11-21,0.5312
1995-11-22,0.5412
1995-11-24,
1995-11-27,0.5545
1995-11-28,0.5624
1995-11-29,0.5745
1995-11-30,0.5332
1995-12-01,0.5302
1995-12-04,0.5356
1995-12-05,0.5401
1995-12-06,0.5389
1995-12-07,0.5406
1995-12-08,0.5465
1995-12-11,0.5469
1995-12-12,0.5558
1995-12-13,0.5755
1995-12-14,0.5786
1995-12-15,0.5959
1995-12-18,0.5993
1995-12-19,0.5926
1995-12-20,0.5775
1995-12-21,0.5691
1995-12-22,0.5759
1995-12-26,0.5869
1995-12-27,0.6026
1995-12-28,0.5928
1995-12-29,0.5812
1996-01-02,0.5909
1996-01-03,0.5874
1996-01-04,0.5944
1996-01-05,0.6048
1996-01-08,0.6048
1996-01-09,0.5865
1996-01-10,0.5819
1996-01-11,0.5444
1996-01-12,0.531
1996-01-15,0.539
1996-01-16,0.5333
1996-01-17,0.5498
1996-01-18,0.5521
1996-01-19,0.5541
1996-01-22,0.5488
1996-01-23,0.5366
1996-01-24,0.542
1996-01-25,0.5267
1996-01-26,0.5297
1996-01-29,0.5246
1996-01-30,0.5337
1996-01-31,0.5344
1996-02-01,0.5314
1996-02-02,0.5374
1996-02-05,0.5206
1996-02-06,0.5238
1996-02-07,0.5223
1996-02-08,0.5244
1996-02-09,0.5291
1996-02-12,0.53
1996-02-13,0.5511
1996-02-14,0.552
1996-02-15,0.5544
1996-02-16,0.5577
1996-02-20,0.5771
1996-02-21,0.5945
1996-02-22,0.6004
1996-02-23,0.5873
1996-02-26,0.5976
1996-02-27,0.6031
1996-02-28,0.5946
1996-02-29,0.6033
1996-03-01,0.5975
1996-03-04,0.5873
1996-03-05,0.5909
1996-03-06,0.5975
1996-03-07,0.5918
1996-03-08,0.5875
1996-03-11,0.5932
1996-03-12,0.6056
1996-03-13,0.6161
1996-03-14,0.6245
1996-03-15,0.6292
1996-03-18,0.6431
1996-03-19,0.6515
1996-03-20,0.6438
1996-03-21,0.6403
1996-03-22,0.6549
1996-03-25,0.67
1996-03-26,0.6625
1996-03-27,0.6572
1996-03-28,0.6444
1996-03-29,0.6485
1996-04-01,0.66
1996-04-02,0.6811
1996-04-03,0.6769
1996-04-04,0.6876
1996-04-08,0.6986
1996-04-09,0.7052
1996-04-10,0.7299
1996-04-11,0.743
1996-04-12,0.7217
1996-04-15,0.7171
1996-04-16,0.6945
1996-04-17,0.6812
1996-04-18,0.664
1996-04-19,0.6749
1996-04-22,0.7019
1996-04-23,0.7318
1996-04-24,0.741
1996-04-25,0.7561
1996-04-26,0.7681
1996-04-29,0.7701
1996-04-30,0.6948
1996-05-01,0.6742
1996-05-02,0.684
1996-05-03,0.6992
1996-05-06,0.6885
1996-05-07,0.6881
1996-05-08,0.6837
1996-05-09,0.6723
1996-05-10,0.6848
1996-05-13,0.6911
1996-05-14,0.6843
1996-05-15,0.672
1996-05-16,0.642
1996-05-17,0.6303
1996-05-20,0.6604
1996-05-21,0.6495
1996-05-22,0.643
1996-05-23,0.6425
1996-05-24,0.6472
1996-05-28,0.6315
1996-05-29,0.6236
1996-05-30,0.5988
1996-05-31,0.5878
1996-06-03,0.5899
1996-06-04,0.6069
1996-06-05,0.5939
1996-06-06,0.6022
1996-06-07,0.6091
1996-06-10,0.614
1996-06-11,0.608
1996-06-12,0.5968
1996-06-13,0.5889
1996-06-14,0.595
1996-06-17,0.6121
1996-06-18,0.6024
1996-06-19,0.5796
1996-06-20,0.5868
1996-06-21,0.5874
1996-06-24,0.5823
1996-06-25,0.5746
1996-06-26,0.5836
1996-06-27,0.5936
1996-06-28,0.6017
1996-07-01,0.6151
1996-07-02,0.6089
1996-07-03,0.6247
1996-07-05,
1996-07-08,0.6168
1996-07-09,0.6181
1996-07-10,0.6311
1996-07-11,0.6459
1996-07-12,0.64
1996-07-15,0.6556
1996-07-16,0.6513
1996-07-17,0.6389
1996-07-18,0.6387
1996-07-19,0.6241
1996-07-22,0.6276
1996-07-23,0.6308
1996-07-24,0.6187
1996-07-25,0.6166
1996-07-26,0.6016
1996-07-29,0.6052
1996-07-30,0.6123
1996-07-31,0.6018
1996-08-01,0.6138
1996-08-02,0.6212
1996-08-05,0.6131
1996-08-06,0.6123
1996-08-07,0.62
1996-08-08,0.6227
1996-08-09,0.6187
1996-08-12,0.6289
1996-08-13,0.6309
1996-08-14,0.6249
1996-08-15,0.6196
1996-08-16,0.6338
1996-08-19,0.6527
1996-08-20,0.6401
1996-08-21,0.6312
1996-08-22,0.6388
1996-08-23,0.6322
1996-08-26,0.6162
1996-08-27,0.6121
1996-08-28,0.6233
1996-08-29,0.6372
1996-08-30,0.6161
1996-09-03,0.6296
1996-09-04,0.6296
1996-09-05,0.6441
1996-09-06,0.6527
1996-09-09,0.6409
1996-09-10,0.6485
1996-09-11,0.6591
1996-09-12,0.6591
1996-09-13,0.646
1996-09-16,0.6287
1996-09-17,0.6274
1996-09-18,0.6306
1996-09-19,0.6132
1996-09-20,0.6109
1996-09-23,0.6007
1996-09-24,0.6283
1996-09-25,0.631
1996-09-26,0.6299
1996-09-27,0.646
1996-09-30,0.6226
1996-10-01,0.6282
1996-10-02,0.6242
1996-10-03,0.6368
1996-10-04,0.6363
1996-10-07,0.6634
1996-10-08,0.665
1996-10-09,0.6559
1996-10-10,0.6352
1996-10-11,0.6552
1996-10-14,0.677
1996-10-15,0.6708
1996-10-16,0.6545
1996-10-17,0.6653
1996-10-18,0.6794
1996-10-21,0.6792
1996-10-22,0.6912
1996-10-23,0.6816
1996-10-24,0.6922
1996-10-25,0.701
1996-10-28,0.703
1996-10-29,0.691
1996-10-30,0.7
1996-10-31,0.6461
1996-11-01,0.647
1996-11-04,0.65
1996-11-05,0.6461
1996-11-06,0.6363
1996-11-07,0.638
1996-11-08,0.6527
1996-11-11,0.6502
1996-11-12,0.6577
1996-11-13,0.6834
1996-11-14,0.6892
1996-11-15,0.6692
1996-11-18,0.6577
1996-11-19,0.6739
1996-11-20,0.6539
1996-11-21,0.6704
1996-11-22,0.678
1996-11-25,0.6799
1996-11-26,0.6901
1996-11-27,0.6546
1996-11-29,
1996-12-02,0.6812
1996-12-03,0.6913
1996-12-04,0.6824
1996-12-05,0.6968
1996-12-06,0.698
1996-12-09,0.6888
1996-12-10,0.6686
1996-12-11,0.6356
1996-12-12,0.6472
1996-12-13,0.6704
1996-12-16,0.6952
1996-12-17,0.6977
1996-12-18,0.7117
1996-12-19,0.7122
1996-12-20,0.7019
1996-12-23,0.689
1996-12-24,0.6956
1996-12-26,0.6951
1996-12-27,0.6974
1996-12-30,0.6961
1996-12-31,0.7083
1997-01-02,0.711
1997-01-03,0.707
1997-01-06,0.7252
1997-01-07,0.721
1997-01-08,0.7219
1997-01-09,0.7048
1997-01-10,0.7036
1997-01-13,0.6809
1997-01-14,0.6704
1997-01-15,0.6885
1997-01-16,0.6869
1997-01-17,0.6809
1997-01-20,0.6723
1997-01-21,0.6744
1997-01-22,0.6822
1997-01-23,0.6842
1997-01-24,0.676
1997-01-27,0.6762
1997-01-28,0.6704
1997-01-29,0.6823
1997-01-30,0.6982
1997-01-31,0.6826
1997-02-03,0.6835
1997-02-04,0.6831
1997-02-05,0.6754
1997-02-06,0.653
1997-02-07,0.6306
1997-02-10,0.6353
1997-02-11,0.6396
1997-02-12,0.6289
1997-02-13,0.6318
1997-02-14,0.6425
1997-02-18,0.6416
1997-02-19,0.6468
1997-02-20,0.627
1997-02-21,0.617
1997-02-24,0.6024
1997-02-25,0.6223
1997-02-26,0.6226
1997-02-27,0.6267
1997-02-28,0.622
1997-03-03,0.6177
1997-03-04,0.6289
1997-03-05,0.6333
1997-03-06,0.6448
1997-03-07,0.655
1997-03-10,0.6436
1997-03-11,0.6386
1997-03-12,0.6463
1997-03-13,0.6423
1997-03-14,0.6577
1997-03-17,0.6526
1997-03-18,0.6705
1997-03-19,0.6796
1997-03-20,0.6758
1997-03-21,0.6764
1997-03-24,0.6651
1997-03-25,0.6652
1997-03-26,0.6482
1997-03-27,0.6463
1997-03-31,0.6322
1997-04-01,0.6267
1997-04-02,0.6061
1997-04-03,0.609
1997-04-04,0.6048
1997-04-07,0.6072
1997-04-08,0.6117
1997-04-09,0.607
1997-04-10,0.6107
1997-04-11,0.6088
1997-04-14,0.6196
1997-04-15,0.619
1997-04-16,0.6038
1997-04-17,0.607
1997-04-18,0.6149
1997-04-21,0.628
1997-04-22,0.6177
1997-04-23,0.6174
1997-04-24,0.6284
1997-04-25,0.625
1997-04-28,0.622
1997-04-29,0.6336
1997-04-30,0.6241
1997-05-01,0.6263
1997-05-02,0.6052
1997-05-05,0.6054
1997-05-06,0.6031
1997-05-07,0.6092
1997-05-08,0.625
1997-05-09,0.6289
1997-05-12,0.6447
1997-05-13,0.6476
1997-05-14,0.6438
1997-05-15,0.6404
1997-05-16,0.6587
1997-05-19,0.651
1997-05-20,0.6539
1997-05-21,0.6653
1997-05-22,0.6693
1997-05-23,0.6692
1997-05-27,0.6538
1997-05-28,0.658
1997-05-29,0.6515
1997-05-30,0.6281
1997-06-02,0.6299
1997-06-03,0.6144
1997-06-04,0.6042
1997-06-05,0.5982
1997-06-06,0.5713
1997-06-09,0.562
1997-06-10,0.564
1997-06-11,0.5654
1997-06-12,0.5708
1997-06-13,0.574
1997-06-16,0.5803
1997-06-17,0.5848
1997-06-18,0.5678
1997-06-19,0.5609
1997-06-20,0.5548
1997-06-23,0.5564
1997-06-24,0.5568
1997-06-25,0.5697
1997-06-26,0.5679
1997-06-27,0.5791
1997-06-30,0.5812
1997-07-01,0.5878
1997-07-02,0.5929
1997-07-03,0.5792
1997-07-07,0.5794
1997-07-08,0.5892
1997-07-09,0.581
1997-07-10,0.586
1997-07-11,0.5926
1997-07-14,0.5835
1997-07-15,0.5994
1997-07-16,0.6046
1997-07-17,0.6189
1997-07-18,0.6005
1997-07-21,0.6004
1997-07-22,0.6002
1997-07-23,0.6112
1997-07-24,0.6221
1997-07-25,0.6403
1997-07-28,0.6484
1997-07-29,0.6647
1997-07-30,0.697
1997-07-31,0.628
1997-08-01,0.6507
1997-08-04,0.6674
1997-08-05,0.671
1997-08-06,0.6606
1997-08-07,0.6433
1997-08-08,0.6199
1997-08-11,0.6147
1997-08-12,0.6371
1997-08-13,0.6608
1997-08-14,0.6633
1997-08-15,0.6681
1997-08-18,0.6544
1997-08-19,0.6758
1997-08-20,0.695
1997-08-21,0.67
1997-08-22,0.6748
1997-08-25,0.645
1997-08-26,0.6381
1997-08-27,0.664
1997-08-28,0.6751
1997-08-29,0.6122
1997-09-02,0.6279
1997-09-03,0.6255
1997-09-04,0.5992
1997-09-05,0.6012
1997-09-08,0.592
1997-09-09,0.5949
1997-09-10,0.5833
1997-09-11,0.5878
1997-09-12,0.5877
1997-09-15,0.5822
1997-09-16,0.5904
1997-09-17,0.5845
1997-09-18,0.5725
1997-09-19,0.5748
1997-09-22,0.5858
1997-09-23,0.5836
1997-09-24,0.5837
1997-09-25,0.5915
1997-09-26,0.612
1997-09-29,0.6313
1997-09-30,0.606
1997-10-01,0.599
1997-10-02,0.6143
1997-10-03,0.6299
1997-10-06,0.613
1997-10-07,0.6091
1997-10-08,0.615
1997-10-09,0.6105
1997-10-10,0.6124
1997-10-13,0.5983
1997-10-14,0.589
1997-10-15,0.5825
1997-10-16,0.598
1997-10-17,0.5931
1997-10-20,0.5966
1997-10-21,0.59
1997-10-22,0.6085
1997-10-23,0.602
1997-10-24,0.596
1997-10-27,0.5995
1997-10-28,0.5875
1997-10-29,0.6009
1997-10-30,0.6067
1997-10-31,0.6022
1997-11-03,0.598
1997-11-04,0.588
1997-11-05,0.5835
1997-11-06,0.589
1997-11-07,0.5995
1997-11-10,0.5918
1997-11-11,0.589
1997-11-12,0.5875
1997-11-13,0.596
1997-11-14,0.6099
1997-11-17,0.5944
1997-11-18,0.584
1997-11-19,0.582
1997-11-20,0.5722
1997-11-21,0.5774
1997-11-24,0.5855
1997-11-25,0.59
1997-11-26,0.5711
1997-11-28,
1997-12-01,0.5625
1997-12-02,0.5643
1997-12-03,0.5655
1997-12-04,0.5634
1997-12-05,0.5659
1997-12-08,0.5696
1997-12-09,0.5591
1997-12-10,0.5426
1997-12-11,0.5415
1997-12-12,0.546
1997-12-15,0.549
1997-12-16,0.5551
1997-12-17,0.5553
1997-12-18,0.571
1997-12-19,0.5639
1997-12-22,0.555
1997-12-23,0.5522
1997-12-24,0.5577
1997-12-26,0.5566
1997-12-29,0.5395
1997-12-30,0.5349
1997-12-31,0.536
1998-01-02,0.5326
1998-01-05,0.5185
1998-01-06,0.522
1998-01-07,0.5195
1998-01-08,0.5275
1998-01-09,0.5281
1998-01-12,0.52
1998-01-13,0.5139
1998-01-14,0.5125
1998-01-15,0.504
1998-01-16,0.5099
1998-01-20,0.506
1998-01-21,0.496
1998-01-22,0.494
1998-01-23,0.4952
1998-01-26,0.52
1998-01-27,0.5225
1998-01-28,0.531
1998-01-29,0.551
1998-01-30,0.5272
1998-02-02,0.5264
1998-02-03,0.509
1998-02-04,0.5025
1998-02-05,0.505
1998-02-06,0.5116
1998-02-09,0.5085
1998-02-10,0.5113
1998-02-11,0.505
1998-02-12,0.495
1998-02-13,0.4956
1998-02-17,0.4945
1998-02-18,0.5094
1998-02-19,0.5115
1998-02-20,0.5041
1998-02-23,0.483
1998-02-24,0.4756
1998-02-25,0.475
1998-02-26,0.4759
1998-02-27,0.5127
1998-03-02,0.5075
1998-03-03,0.503
1998-03-04,0.5031
1998-03-05,0.4945
1998-03-06,0.483
1998-03-09,0.4635
1998-03-10,0.464
1998-03-11,0.4685
1998-03-12,0.47
1998-03-13,0.4725
1998-03-16,0.4524
1998-03-17,0.45
1998-03-18,0.4865
1998-03-19,0.4855
1998-03-20,0.4938
1998-03-23,0.54
1998-03-24,0.5146
1998-03-25,0.53
1998-03-26,0.5385
1998-03-27,0.5358
1998-03-30,0.5197
1998-03-31,0.516
1998-04-01,0.5145
1998-04-02,0.513
1998-04-03,0.5185
1998-04-06,0.497
1998-04-07,0.4965
1998-04-08,0.5075
1998-04-09,0.5028
1998-04-13,0.499
1998-04-14,0.499
1998-04-15,0.516
1998-04-16,0.5275
1998-04-17,0.5248
1998-04-20,0.5242
1998-04-21,0.53
1998-04-22,0.5061
1998-04-23,0.5029
1998-04-24,0.501
1998-04-27,0.5105
1998-04-28,0.5265
1998-04-29,0.5091
1998-04-30,0.523
1998-05-01,0.5429
1998-05-04,0.5404
1998-05-05,0.533
1998-05-06,0.5253
1998-05-07,0.5219
1998-05-08,0.5202
1998-05-11,0.523
1998-05-12,0.5265
1998-05-13,0.52
1998-05-14,0.518
1998-05-15,0.5075
1998-05-18,0.5005
1998-05-19,0.5003
1998-05-20,0.4843
1998-05-21,0.489
1998-05-22,0.4906
1998-05-26,0.487
1998-05-27,0.494
1998-05-28,0.492
1998-05-29,0.5102
1998-06-01,0.5051
1998-06-02,0.5031
1998-06-03,0.499
1998-06-04,0.5025
1998-06-05,0.4956
1998-06-08,0.4825
1998-06-09,0.47
1998-06-10,0.4616
1998-06-11,0.4565
1998-06-12,0.463
1998-06-15,0.4535
1998-06-16,0.467
1998-06-17,0.4655
1998-06-18,0.4584
1998-06-19,0.4578
1998-06-22,0.469
1998-06-23,0.479
1998-06-24,0.4796
1998-06-25,0.46
1998-06-26,0.458
1998-06-29,0.4615
1998-06-30,0.4742
1998-07-01,0.4815
1998-07-02,0.4865
1998-07-06,0.4795
1998-07-07,0.4692
1998-07-08,0.4679
1998-07-09,0.4739
1998-07-10,0.4681
1998-07-13,0.4672
1998-07-14,0.48
1998-07-15,0.47
1998-07-16,0.4551
1998-07-17,0.4481
1998-07-20,0.4293
1998-07-21,0.4325
1998-07-22,0.436
1998-07-23,0.422
1998-07-24,0.4199
1998-07-27,0.4282
1998-07-28,0.4222
1998-07-29,0.411
1998-07-30,0.4097
1998-07-31,0.4237
1998-08-03,0.4188
1998-08-04,0.423
1998-08-05,0.4195
1998-08-06,0.4287
1998-08-07,0.434
1998-08-10,0.408
1998-08-11,0.4001
1998-08-12,0.407
1998-08-13,0.425
1998-08-14,0.4243
1998-08-17,0.424
1998-08-18,0.4195
1998-08-19,0.4067
1998-08-20,0.4195
1998-08-21,0.4091
1998-08-24,0.4137
1998-08-25,0.411
1998-08-26,0.406
1998-08-27,0.4004
1998-08-28,0.4088
1998-08-31,0.3995
1998-09-01,0.4136
1998-09-02,0.406
1998-09-03,
1998-09-04,0.4208
1998-09-08,0.4136
1998-09-09,0.4107
1998-09-10,0.4285
1998-09-11,0.4252
1998-09-14,0.4327
1998-09-15,0.4359
1998-09-16,0.433
1998-09-17,0.4374
1998-09-18,0.4558
1998-09-21,0.4547
1998-09-22,0.4622
1998-09-23,0.4573
1998-09-24,0.4583
1998-09-25,0.4555
1998-09-28,0.4582
1998-09-29,0.4627
1998-09-30,0.4774
1998-10-01,0.4594
1998-10-02,0.4724
1998-10-05,0.4689
1998-10-06,0.4737
1998-10-07,0.4536
1998-10-08,0.433
1998-10-09,0.4379
1998-10-12,0.435
1998-10-13,0.4346
1998-10-14,0.4352
1998-10-15,0.4391
1998-10-16,0.4418
1998-10-19,0.4208
1998-10-20,0.4295
1998-10-21,0.4398
1998-10-22,0.434
1998-10-23,0.4365
1998-10-26,0.4448
1998-10-27,0.4414
1998-10-28,0.4476
1998-10-29,0.449
1998-10-30,
1998-11-02,0.4431
1998-11-03,
1998-11-04,0.4336
1998-11-05,0.428
1998-11-06,0.421
1998-11-09,0.408
1998-11-10,0.412
1998-11-11,0.4054
1998-11-12,0.4163
1998-11-13,0.4105
1998-11-16,0.3957
1998-11-17,0.3806
1998-11-18,0.372
1998-11-19,0.3773
1998-11-20,0.382
1998-11-23,0.3678
1998-11-24,0.3529
1998-11-25,0.3498
1998-11-27,
1998-11-30,0.3258
1998-12-01,0.3453
1998-12-02,0.3463
1998-12-03,
1998-12-04,0.3419
1998-12-07,0.3479
1998-12-08,0.3471
1998-12-09,0.3449
1998-12-10,0.34
1998-12-11,0.3434
1998-12-14,0.3549
1998-12-15,0.3607
1998-12-16,0.3768
1998-12-17,0.3441
1998-12-18,0.3382
1998-12-21,0.3304
1998-12-22,0.3266
1998-12-23,0.3306
1998-12-24,0.3314
1998-12-28,0.3441
1998-12-29,0.3547
1998-12-30,0.3477
1998-12-31,0.357
1999-01-04,0.3752
1999-01-05,0.3635
1999-01-06,0.3843
1999-01-07,0.3886
1999-01-08,0.3819
1999-01-11,0.3915
1999-01-12,0.3796
1999-01-13,0.364
1999-01-14,0.356
1999-01-15,0.3524
1999-01-19,0.3519
1999-01-20,0.3373
1999-01-21,0.3437
1999-01-22,0.3553
1999-01-25,0.3483
1999-01-26,0.3422
1999-01-27,0.3545
1999-01-28,0.3606
1999-01-29,0.3688
1999-02-01,0.3727
1999-02-02,0.3761
1999-02-03,
1999-02-04,0.3575
1999-02-05,0.3499
1999-02-08,0.3478
1999-02-09,0.3442
1999-02-10,0.3372
1999-02-11,0.3344
1999-02-12,0.3365
1999-02-16,0.3292
1999-02-17,0.3307
1999-02-18,0.3442
1999-02-19,0.3409
1999-02-22,0.347
1999-02-23,0.3484
1999-02-24,0.3485
1999-02-25,0.3603
1999-02-26,0.3545
1999-03-01,0.3778
1999-03-02,0.3844
1999-03-03,
1999-03-04,0.4126
1999-03-05,0.414
1999-03-08,0.4261
1999-03-09,0.429
1999-03-10,0.448
1999-03-11,0.443
1999-03-12,0.4518
1999-03-15,0.45
1999-03-16,0.446
1999-03-17,0.472
1999-03-18,0.4703
1999-03-19,0.4764
1999-03-22,0.4942
1999-03-23,0.4891
1999-03-24,0.4802
1999-03-25,0.4841
1999-03-26,0.5063
1999-03-29,0.517
1999-03-30,0.5254
1999-03-31,0.5414
1999-04-01,0.531
1999-04-05,0.5398
1999-04-06,0.5368
1999-04-07,0.5051
1999-04-08,0.4952
1999-04-09,0.508
1999-04-12,0.5117
1999-04-13,0.5224
1999-04-14,0.5084
1999-04-15,0.5191
1999-04-16,0.5282
1999-04-19,0.5344
1999-04-20,0.5241
1999-04-21,0.5243
1999-04-22,0.5345
1999-04-23,0.5272
1999-04-26,0.5239
1999-04-27,0.526
1999-04-28,0.5389
1999-04-29,0.5522
1999-04-30,0.5447
1999-05-03,
1999-05-04,0.5619
1999-05-05,0.5625
1999-05-06,0.5444
1999-05-07,0.5321
1999-05-10,0.5397
1999-05-11,0.5319
1999-05-12,0.5162
1999-05-13,0.5234
1999-05-14,0.52
1999-05-17,0.5106
1999-05-18,0.4904
1999-05-19,0.4955
1999-05-20,0.4948
1999-05-21,0.5046
1999-05-24,0.4848
1999-05-25,0.4908
1999-05-26,0.499
1999-05-27,0.499
1999-05-28,0.4858
1999-06-01,0.4737
1999-06-02,0.4897
1999-06-03,
1999-06-04,0.5011
1999-06-07,0.5125
1999-06-08,0.5149
1999-06-09,0.5224
1999-06-10,0.5153
1999-06-11,0.532
1999-06-14,0.5308
1999-06-15,0.5375
1999-06-16,0.5236
1999-06-17,0.5316
1999-06-18,0.523
1999-06-21,0.5118
1999-06-22,0.5115
1999-06-23,0.5266
1999-06-24,0.5248
1999-06-25,0.5308
1999-06-28,0.5279
1999-06-29,0.5381
1999-06-30,0.56
1999-07-01,0.5703
1999-07-02,0.5846
1999-07-06,0.5848
1999-07-07,0.5917
1999-07-08,0.5886
1999-07-09,0.5959
1999-07-12,0.5959
1999-07-13,0.5977
1999-07-14,0.5952
1999-07-15,0.617
1999-07-16,0.6255
1999-07-19,0.6179
1999-07-20,0.6001
1999-07-21,0.5961
1999-07-22,0.6023
1999-07-23,0.622
1999-07-26,0.6175
1999-07-27,0.6135
1999-07-28,0.6308
1999-07-29,0.6498
1999-07-30,0.6513
1999-08-02,0.6309
1999-08-03,
1999-08-04,0.6394
1999-08-05,0.6448
1999-08-06,0.6583
1999-08-09,0.6604
1999-08-10,0.6503
1999-08-11,0.6597
1999-08-12,0.6499
1999-08-13,0.6482
1999-08-16,0.6412
1999-08-17,0.6544
1999-08-18,0.65
1999-08-19,0.662
1999-08-20,0.6597
1999-08-23,0.6595
1999-08-24,0.6522
1999-08-25,0.6301
1999-08-26,0.6423
1999-08-27,0.6611
1999-08-30,0.6882
1999-08-31,0.6868
1999-09-01,0.6558
1999-09-02,0.6351
1999-09-03,
1999-09-07,0.665
1999-09-08,0.667
1999-09-09,0.684
1999-09-10,0.6932
1999-09-13,0.6968
1999-09-14,0.6842
1999-09-15,0.6905
1999-09-16,0.6877
1999-09-17,0.6866
1999-09-20,0.6845
1999-09-21,0.6813
1999-09-22,0.6984
1999-09-23,0.7153
1999-09-24,0.7188
1999-09-27,0.7266
1999-09-28,0.7275
1999-09-29,0.7325
1999-09-30,0.7236
1999-10-01,0.6904
1999-10-04,0.6705
1999-10-05,0.6669
1999-10-06,0.6529
1999-10-07,0.6276
1999-10-08,0.5915
1999-10-11,0.6026
1999-10-12,0.63
1999-10-13,0.637
1999-10-14,0.6242
1999-10-15,0.6355
1999-10-18,0.6318
