Date,PG.US
2004-04-23,37.2094
2004-04-26,37.3018
2004-04-27,37.439
2004-04-28,36.9253
2004-04-29,37.5592
2004-04-30,37.4847
2004-05-03,37.8552
2004-05-04,37.6774
2004-05-05,37.8622
2004-05-06,38.199
2004-05-07,37.8244
2004-05-10,37.4618
2004-05-11,37.5989
2004-05-12,37.6218
2004-05-13,37.3326
2004-05-14,37.7122
2004-05-17,37.6704
2004-05-18,37.592
2004-05-19,37.3853
2004-05-20,37.8105
2004-05-21,37.89
2004-05-24,37.6357
2004-05-25,38.1931
2004-05-26,38.1424
2004-05-27,38.4881
2004-05-28,38.2169
2004-06-01,38.4951
2004-06-02,38.5746
2004-06-03,38.2706
2004-06-04,38.2398
2004-06-07,38.813
2004-06-08,39.0942
2004-06-09,39.2562
2004-06-10,39.1767
2004-06-14,39.1846
2004-06-15,39.3615
2004-06-16,39.4092
2004-06-17,39.122
2004-06-18,39.0555
2004-06-21,39.3436
2004-06-22,39.6158
2004-06-23,39.6705
2004-06-24,39.1985
2004-06-25,38.813
2004-06-28,38.7077
2004-06-29,38.8836
2004-06-30,38.5944
2004-07-01,38.4573
2004-07-02,38.514
2004-07-06,38.3888
2004-07-07,38.5815
2004-07-08,38.6719
2004-07-09,38.7902
2004-07-12,38.9034
2004-07-13,38.9164
2004-07-14,39.0495
2004-07-15,38.9958
2004-07-16,39.0624
2004-07-19,38.7604
2004-07-20,38.6322
2004-07-21,37.743
2004-07-22,37.8413
2004-07-23,37.2094
2004-07-26,37.6565
2004-07-27,38.199
2004-07-28,37.8831
2004-07-29,37.5135
2004-07-30,36.969
2004-08-02,37.8105
2004-08-03,38.042
2004-08-04,38.3212
2004-08-05,37.6774
2004-08-06,37.5661
2004-08-09,37.6357
2004-08-10,38.4216
2004-08-11,38.7564
2004-08-12,38.4881
2004-08-13,38.6064
2004-08-16,38.968
2004-08-17,38.8776
2004-08-18,39.131
2004-08-19,38.6163
2004-08-20,38.8836
2004-08-23,38.813
2004-08-24,38.9561
2004-08-25,39.2045
2004-08-26,39.4847
2004-08-27,39.6824
2004-08-30,39.3525
2004-08-31,39.6754
2004-09-01,39.8404
2004-09-02,40.044
2004-09-03,40.0878
2004-09-07,40.1573
2004-09-08,40.2169
2004-09-09,39.7629
2004-09-10,39.8255
2004-09-13,39.889
2004-09-14,40.1573
2004-09-15,39.9099
2004-09-16,39.6337
2004-09-17,39.8821
2004-09-20,38.5507
2004-09-21,38.9034
2004-09-22,38.4951
2004-09-23,38.4792
2004-09-24,38.3361
2004-09-27,38.0172
2004-09-28,38.1195
2004-09-29,38.6064
2004-09-30,38.3679
2004-10-01,38.7484
2004-10-04,38.5269
2004-10-05,38.4643
2004-10-06,38.4951
2004-10-07,38.0261
2004-10-08,37.89
2004-10-11,38.048
2004-10-12,37.9476
2004-10-13,37.584
2004-10-14,37.5512
2004-10-15,38.0609
2004-10-18,38.042
2004-10-19,37.5731
2004-10-20,37.9685
2004-10-21,38.0092
2004-10-22,37.6059
2004-10-25,37.0962
2004-10-26,37.7201
2004-10-27,36.7067
2004-10-28,36.3739
2004-10-29,36.2825
2004-11-01,36.1563
2004-11-02,36.1324
2004-11-03,36.7613
2004-11-04,37.7052
2004-11-05,37.9417
2004-11-08,37.7787
2004-11-09,37.4082
2004-11-10,37.5731
2004-11-11,38.2805
2004-11-12,38.7077
2004-11-15,38.6163
2004-11-16,38.5269
2004-11-17,38.6243
2004-11-18,38.8259
2004-11-19,38.507
2004-11-22,38.6064
2004-11-23,38.3212
2004-11-24,38.2398
2004-11-26,38.0261
2004-11-29,38.35
2004-11-30,37.9129
2004-12-01,38.7484
2004-12-02,39.5711
2004-12-03,39.2651
2004-12-06,38.4951
2004-12-07,38.3073
2004-12-08,39.0098
2004-12-09,39.9695
2004-12-10,40.0093
2004-12-13,40.044
2004-12-14,40.044
2004-12-15,39.7837
2004-12-16,39.7698
2004-12-17,39.3009
2004-12-20,39.4092
2004-12-21,39.748
2004-12-22,39.6417
2004-12-23,39.4092
2004-12-27,39.273
2004-12-28,39.3009
2004-12-29,39.1598
2004-12-30,39.3088
2004-12-31,39.0495
2005-01-03,39.122
2005-01-04,38.6322
2005-01-05,39.0425
2005-01-06,39.2293
2005-01-07,39.6417
2005-01-10,39.9576
2005-01-11,39.9099
2005-01-12,40.0589
2005-01-13,39.3664
2005-01-14,39.6158
2005-01-18,39.6913
2005-01-19,40.1792
2005-01-20,40.1931
2005-01-21,39.4479
2005-01-24,39.1379
2005-01-25,39.5095
2005-01-26,39.3009
2005-01-27,39.2174
2005-01-28,38.3888
2005-01-31,37.736
2005-02-01,37.4777
2005-02-02,37.8552
2005-02-03,37.743
2005-02-04,37.3018
2005-02-07,37.2392
2005-02-08,36.8518
2005-02-09,36.514
2005-02-10,36.5924
2005-02-11,36.969
2005-02-14,37.3595
2005-02-15,37.9129
2005-02-16,37.7927
2005-02-17,37.8056
2005-02-18,37.9288
2005-02-22,37.0405
2005-02-23,37.9218
2005-02-24,38.1593
2005-02-25,38.4156
2005-02-28,37.6357
2005-03-01,37.9357
2005-03-02,37.9864
2005-03-03,37.9129
2005-03-04,38.1712
2005-03-07,38.0679
2005-03-08,37.8175
2005-03-09,37.5731
2005-03-10,37.7658
2005-03-11,37.2253
2005-03-14,37.7489
2005-03-15,37.5135
2005-03-16,37.439
2005-03-17,37.3932
2005-03-18,37.8552
2005-03-21,37.3853
2005-03-22,36.8965
2005-03-23,37.4558
2005-03-24,37.2869
2005-03-28,37.2253
2005-03-29,36.7613
2005-03-30,37.8244
2005-03-31,37.5731
2005-04-01,37.2949
2005-04-04,38.208
2005-04-05,38.2805
2005-04-06,38.2547
2005-04-07,39.0425
2005-04-08,38.6322
2005-04-11,39.2293
2005-04-12,39.3615
2005-04-13,39.1379
2005-04-14,38.9899
2005-04-15,38.8498
2005-04-18,38.7077
2005-04-19,38.514
2005-04-20,37.8473
2005-04-21,38.4156
2005-04-22,38.199
2005-04-25,38.1593
2005-04-26,37.8334
2005-04-27,37.9476
2005-04-28,38.2755
2005-04-29,38.3888
2005-05-02,38.8498
2005-05-03,38.9164
2005-05-04,39.0882
2005-05-05,38.8349
2005-05-06,38.813
2005-05-09,38.973
2005-05-10,38.9034
2005-05-11,39.3317
2005-05-12,39.3009
2005-05-13,38.813
2005-05-16,39.0882
2005-05-17,39.434
2005-05-18,39.9824
2005-05-19,40.1394
2005-05-20,40.0381
2005-05-23,40.0381
2005-05-24,39.6973
2005-05-25,39.5095
2005-05-26,39.5642
2005-05-27,39.5274
2005-05-31,39.0942
2005-06-01,39.8046
2005-06-02,39.6754
2005-06-03,39.1767
2005-06-06,39.2105
2005-06-07,39.3088
2005-06-08,39.2105
2005-06-09,39.131
2005-06-10,38.813
2005-06-13,38.5011
2005-06-14,38.5587
2005-06-15,38.5666
2005-06-16,38.4573
2005-06-17,38.5746
2005-06-20,38.4573
2005-06-21,38.514
2005-06-22,38.5944
2005-06-23,38.042
2005-06-24,37.4469
2005-06-27,37.3396
2005-06-28,37.8056
2005-06-29,37.9039
2005-06-30,37.3932
2005-07-01,37.4986
2005-07-05,37.3932
2005-07-06,37.2174
2005-07-07,36.9769
2005-07-08,37.5453
2005-07-11,38.208
2005-07-12,38.2398
2005-07-13,38.6948
2005-07-14,38.813
2005-07-15,38.6322
2005-07-18,38.7216
2005-07-19,38.9034
2005-07-20,39.0028
2005-07-21,39.0803
2005-07-22,38.9819
2005-07-25,38.9462
2005-07-26,39.0684
2005-07-27,39.2502
2005-07-28,39.5711
2005-07-29,39.434
2005-08-01,39.2174
2005-08-02,39.2442
2005-08-03,38.9899
2005-08-04,38.4017
2005-08-05,38.35
2005-08-08,38.4573
2005-08-09,38.2398
2005-08-10,38.0748
2005-08-11,38.042
2005-08-12,37.9635
2005-08-15,38.4087
2005-08-16,37.9804
2005-08-17,37.8682
2005-08-18,38.4087
2005-08-19,38.663
2005-08-22,39.1002
2005-08-23,39.273
2005-08-24,38.7216
2005-08-25,38.9899
2005-08-26,38.9631
2005-08-29,39.4429
2005-08-30,39.273
2005-08-31,39.3317
2005-09-01,39.5274
2005-09-02,39.6913
2005-09-06,40.1056
2005-09-07,39.8821
2005-09-08,39.8046
2005-09-09,40.3371
2005-09-12,40.0967
2005-09-13,39.3724
2005-09-14,39.0028
2005-09-15,39.3436
2005-09-16,39.6645
2005-09-19,39.3873
2005-09-20,39.7271
2005-09-21,39.6267
2005-09-22,40.1861
2005-09-23,40.2239
2005-09-26,40.1215
2005-09-27,40.4762
2005-09-28,40.7187
2005-09-29,41.2144
2005-09-30,42.1543
2005-10-03,42.046
2005-10-04,41.1737
2005-10-05,40.4842
2005-10-06,39.8543
2005-10-07,39.7271
2005-10-10,39.582
2005-10-11,39.7042
2005-10-12,39.7191
2005-10-13,39.8404
2005-10-14,39.7768
2005-10-17,39.5433
2005-10-18,39.2363
2005-10-19,39.4648
2005-10-20,39.1061
2005-10-21,38.8558
2005-10-24,39.0624
2005-10-25,39.4092
2005-10-26,38.9819
2005-10-27,39.0028
2005-10-28,39.6417
2005-10-31,39.6913
2005-11-01,39.1687
2005-11-02,39.4479
2005-11-03,39.6705
2005-11-04,39.6417
2005-11-07,39.4022
2005-11-08,39.4926
2005-11-09,39.6973
2005-11-10,39.9646
2005-11-11,39.9646
2005-11-14,39.6417
2005-11-15,39.6973
2005-11-16,40.1255
2005-11-17,40.515
2005-11-18,40.7246
2005-11-21,40.8607
2005-11-22,40.506
2005-11-23,40.4166
2005-11-25,40.6074
2005-11-28,40.4842
2005-11-29,40.8905
2005-11-30,40.5398
2005-12-01,40.8607
2005-12-02,40.66
2005-12-05,40.7137
2005-12-06,40.6988
2005-12-07,40.4355
2005-12-08,40.4166
2005-12-09,40.6402
2005-12-12,40.3431
2005-12-13,41.4787
2005-12-14,42.2646
2005-12-15,41.8155
2005-12-16,41.1916
2005-12-19,41.5056
2005-12-20,41.2661
2005-12-21,41.4847
2005-12-22,41.6705
2005-12-23,41.739
2005-12-27,41.5403
2005-12-28,41.4966
2005-12-29,41.4132
2005-12-30,41.0306
2006-01-03,41.6705
2006-01-04,41.746
2006-01-05,41.6129
2006-01-06,41.5711
2006-01-09,41.8821
2006-01-10,41.7172
2006-01-11,41.8692
2006-01-12,41.4072
2006-01-13,41.7539
2006-01-17,41.5781
2006-01-18,41.591
2006-01-19,41.4787
2006-01-20,41.0028
2006-01-23,40.8677
2006-01-24,41.0247
2006-01-25,41.4499
2006-01-26,41.6963
2006-01-27,42.3521
2006-01-30,41.9238
2006-01-31,41.9884
2006-02-01,42.4037
2006-02-02,42.2855
2006-02-03,42.3054
2006-02-06,42.3858
2006-02-07,42.053
2006-02-08,42.1603
2006-02-09,42.2646
2006-02-10,42.3203
2006-02-13,42.1365
2006-02-14,42.4186
2006-02-15,42.6104
2006-02-16,43.0495
2006-02-17,43.2443
2006-02-21,43.1568
2006-02-22,43.902
2006-02-23,43.586
2006-02-24,43.598
2006-02-27,43.4897
2006-02-28,42.4832
2006-03-01,42.6104
2006-03-02,42.2149
2006-03-03,42.2994
2006-03-06,42.2994
2006-03-07,42.7455
2006-03-08,43.2939
2006-03-09,43.5562
2006-03-10,44.1285
2006-03-13,43.9358
2006-03-14,42.5438
2006-03-15,42.4623
2006-03-16,42.0987
2006-03-17,41.896
2006-03-20,41.9536
2006-03-21,41.8483
2006-03-22,42.1732
2006-03-23,41.5781
2006-03-24,41.6387
2006-03-27,41.3217
2006-03-28,40.7852
2006-03-29,40.9303
2006-03-30,40.8548
2006-03-31,40.8548
2006-04-03,41.0306
2006-04-04,41.1151
2006-04-05,40.8468
2006-04-06,40.7624
2006-04-07,40.6074
2006-04-10,40.515
2006-04-11,40.044
2006-04-12,39.9954
2006-04-13,40.1255
2006-04-17,39.7191
2006-04-18,39.8125
2006-04-19,39.748
2006-04-20,39.8821
2006-04-21,39.9407
2006-04-24,40.1255
2006-04-25,40.5984
2006-04-26,41.124
2006-04-27,41.3863
2006-04-28,41.2661
2006-05-01,41.0306
2006-05-02,41.1916
2006-05-03,39.8543
2006-05-04,39.5989
2006-05-05,39.5095
2006-05-08,39.9407
2006-05-09,40.051
2006-05-10,39.9407
2006-05-11,39.4479
2006-05-12,38.9958
2006-05-15,39.3943
2006-05-16,39.7271
2006-05-17,39.2234
2006-05-18,38.9104
2006-05-19,38.3888
2006-05-22,38.4792
2006-05-23,38.6243
2006-05-24,38.8647
2006-05-25,39.1767
2006-05-26,39.0803
2006-05-30,38.5507
2006-05-31,38.4573
2006-06-01,38.6163
2006-06-02,38.2457
2006-06-05,37.6973
2006-06-06,37.8334
2006-06-07,37.743
2006-06-08,38.8051
2006-06-09,38.6004
2006-06-12,38.5011
2006-06-13,38.3759
2006-06-14,38.8726
2006-06-15,38.9034
2006-06-16,39.0028
2006-06-19,38.8985
2006-06-20,39.4022
2006-06-21,39.5711
2006-06-22,39.591
2006-06-23,39.5095
2006-06-26,39.6913
2006-06-27,39.5214
2006-06-28,39.5353
2006-06-29,40.4007
2006-06-30,39.4141
2006-07-03,39.9099
2006-07-05,39.6496
2006-07-06,40.0152
2006-07-07,40.051
2006-07-10,40.3948
2006-07-11,40.5845
2006-07-12,40.1315
2006-07-13,40.0808
2006-07-14,39.428
2006-07-17,39.5711
2006-07-18,39.5642
2006-07-19,40.1503
2006-07-20,40.1315
2006-07-21,39.748
2006-07-24,40.3371
2006-07-25,40.3222
2006-07-26,40.1712
2006-07-27,40.0093
2006-07-28,40.2755
2006-07-31,39.8404
2006-08-01,39.6496
2006-08-02,41.3217
2006-08-03,42.1454
2006-08-04,42.1454
2006-08-07,42.1057
2006-08-08,42.2994
2006-08-09,42.207
2006-08-10,42.7187
2006-08-11,42.7187
2006-08-14,42.365
2006-08-15,42.8468
2006-08-16,42.8319
2006-08-17,42.7753
2006-08-18,42.8081
2006-08-21,43.0913
2006-08-22,43.28
2006-08-23,43.1886
2006-08-24,43.28
2006-08-25,43.1479
2006-08-28,43.2284
2006-08-29,43.3873
2006-08-30,43.7758
2006-08-31,43.8831
2006-09-01,43.8891
2006-09-05,43.6397
2006-09-06,43.5562
2006-09-07,43.6168
2006-09-08,43.3416
2006-09-11,43.896
2006-09-12,43.8434
2006-09-13,42.9283
2006-09-14,43.0833
2006-09-15,43.1737
2006-09-18,42.8916
2006-09-19,43.1817
2006-09-20,43.6894
2006-09-21,43.7679
2006-09-22,43.8175
2006-09-25,44.1593
2006-09-26,44.2925
2006-09-27,44.4703
2006-09-28,44.1365
2006-09-29,43.9358
2006-10-02,43.9815
2006-10-03,44.1663
2006-10-04,44.9015
2006-10-05,45.0297
2006-10-06,44.7266
2006-10-09,44.5518
2006-10-10,44.4624
2006-10-11,44.2925
2006-10-12,44.2408
2006-10-13,44.0441
2006-10-16,43.9874
2006-10-17,44.1285
2006-10-18,44.37
2006-10-19,44.3064
2006-10-20,44.4355
2006-10-23,44.8578
2006-10-24,44.5736
2006-10-25,44.7525
2006-10-26,45.0148
2006-10-27,45.0615
2006-10-30,45.2353
2006-10-31,44.9393
2006-11-01,44.6879
2006-11-02,44.8518
2006-11-03,44.9462
2006-11-06,45.0615
2006-11-07,45.447
2006-11-08,45.3993
2006-11-09,45.2284
2006-11-10,45.1578
2006-11-13,44.8389
2006-11-14,44.8012
2006-11-15,44.7465
2006-11-16,45.0297
2006-11-17,45.2691
2006-11-20,45.1479
2006-11-21,44.8449
2006-11-22,45.1141
2006-11-24,45.0376
2006-11-27,44.5458
2006-11-28,44.7117
2006-11-29,44.8091
2006-11-30,44.513
2006-12-01,44.4405
2006-12-04,44.9581
2006-12-05,45.0227
2006-12-06,45.2284
2006-12-07,45.2284
2006-12-08,45.29
2006-12-11,45.2771
2006-12-12,45.1578
2006-12-13,44.9462
2006-12-14,44.9104
2006-12-15,45.447
2006-12-18,45.4837
2006-12-19,45.6477
2006-12-20,45.7023
2006-12-21,45.4062
2006-12-22,45.2284
2006-12-26,45.5036
2006-12-27,45.6675
2006-12-28,45.7103
2006-12-29,45.5602
2007-01-03,45.753
2007-01-04,45.4062
2007-01-05,45.0148
2007-01-08,45.1141
2007-01-09,44.9999
2007-01-10,45.5414
2007-01-11,45.8245
2007-01-12,46.0789
2007-01-16,46.0789
2007-01-17,46.3352
2007-01-18,46.4634
2007-01-19,46.8489
2007-01-22,46.5895
2007-01-23,46.5309
2007-01-24,46.4415
2007-01-25,46.0212
2007-01-26,45.9785
2007-01-29,45.9954
2007-01-30,45.7868
2007-01-31,45.9875
2007-02-01,46.3213
2007-02-02,46.3213
2007-02-05,46.1852
2007-02-06,45.7868
2007-02-07,45.7103
2007-02-08,45.7868
2007-02-09,45.6725
2007-02-12,45.4837
2007-02-13,45.8722
2007-02-14,45.9954
2007-02-15,46.0709
2007-02-16,46.1275
2007-02-20,45.9954
2007-02-21,45.8593
2007-02-22,45.8722
2007-02-23,45.9517
2007-02-26,45.6804
2007-02-27,43.4191
2007-02-28,45.0068
2007-03-01,45.1419
2007-03-02,44.7723
2007-03-05,44.513
2007-03-06,44.6213
2007-03-07,44.0093
2007-03-08,44.1752
2007-03-09,44.0649
2007-03-12,44.0172
2007-03-13,43.3635
2007-03-14,43.4966
2007-03-15,43.8891
2007-03-16,43.6775
2007-03-19,43.9358
2007-03-20,44.1504
2007-03-21,44.6342
2007-03-22,45.2632
2007-03-23,45.2284
2007-03-26,45.2979
2007-03-27,44.8518
2007-03-28,44.667
2007-03-29,44.8449
2007-03-30,44.7723
2007-04-02,44.674
2007-04-03,44.5895
2007-04-04,44.6939
2007-04-05,44.6591
2007-04-09,44.8449
2007-04-10,44.8091
2007-04-11,44.6879
2007-04-12,45.0297
2007-04-13,44.9333
2007-04-16,45.1787
2007-04-17,45.2979
2007-04-18,45.2006
2007-04-19,45.1002
2007-04-20,45.2284
2007-04-23,45.1072
2007-04-24,45.1787
2007-04-25,45.0376
2007-04-26,44.6531
2007-04-27,44.6472
2007-04-30,45.6556
2007-05-01,44.5399
2007-05-02,44.212
2007-05-03,43.9517
2007-05-04,44.2408
2007-05-07,44.0779
2007-05-08,43.7758
2007-05-09,43.9596
2007-05-10,43.592
2007-05-11,43.7043
2007-05-14,43.754
2007-05-15,44.0033
2007-05-16,44.8876
2007-05-17,44.9263
2007-05-18,44.9999
2007-05-21,44.8518
2007-05-22,44.6591
2007-05-23,44.7356
2007-05-24,44.5667
2007-05-25,44.6342
2007-05-29,45.1191
2007-05-30,45.2632
2007-05-31,45.0535
2007-06-01,44.9999
2007-06-04,44.7942
2007-06-05,44.984
2007-06-06,44.7942
2007-06-07,44.1802
2007-06-08,44.7117
2007-06-11,44.6939
2007-06-12,44.0649
2007-06-13,44.212
2007-06-14,44.2497
2007-06-15,44.356
2007-06-18,43.7887
2007-06-19,43.8245
2007-06-20,43.9109
2007-06-21,43.8672
2007-06-22,43.2641
2007-06-25,43.2999
2007-06-26,43.3794
2007-06-27,43.5483
2007-06-28,43.4966
2007-06-29,43.3794
2007-07-02,43.7679
2007-07-03,43.8026
2007-07-05,43.7172
2007-07-06,43.586
2007-07-09,43.6119
2007-07-10,43.2641
2007-07-11,43.6397
2007-07-12,44.6144
2007-07-13,44.4206
2007-07-16,44.7654
2007-07-17,44.4355
2007-07-18,44.37
2007-07-19,44.513
2007-07-20,44.057
2007-07-23,44.9015
2007-07-24,44.6342
2007-07-25,44.6472
2007-07-26,44.3491
2007-07-27,44.5339
2007-07-30,44.8518
2007-07-31,43.8523
2007-08-01,44.7723
2007-08-02,44.8707
2007-08-03,44.5736
2007-08-06,46.0789
2007-08-07,46.2418
2007-08-08,46.1911
2007-08-09,46.055
2007-08-10,46.3541
2007-08-13,45.5682
2007-08-14,45.2353
2007-08-15,44.9999
2007-08-16,45.3913
2007-08-17,46.3272
2007-08-20,46.0858
2007-08-21,45.6954
2007-08-22,45.8921
2007-08-23,46.1097
2007-08-24,46.7416
2007-08-27,46.2418
2007-08-28,45.8662
2007-08-29,46.1653
2007-08-30,46.0858
2007-08-31,46.2994
2007-09-04,46.3958
2007-09-05,46.4028
2007-09-06,46.8638
2007-09-07,46.4107
2007-09-10,46.7157
2007-09-11,47.4887
2007-09-12,47.7162
2007-09-13,47.8215
2007-09-14,48.0729
2007-09-17,48.1703
2007-09-18,48.6869
2007-09-19,48.7634
2007-09-20,48.8995
2007-09-21,49.1887
2007-09-24,49.4828
2007-09-25,49.5156
2007-09-26,49.9835
2007-09-27,49.6924
2007-09-28,49.8633
2007-10-01,50.2687
2007-10-02,50.1425
2007-10-03,49.913
2007-10-04,50.21
2007-10-05,50.21
2007-10-08,50.1276
2007-10-09,50.3889
2007-10-10,50.6134
2007-10-11,50.8787
2007-10-12,50.827
2007-10-15,50.3303
2007-10-16,50.2021
2007-10-17,50.0411
2007-10-18,50.2637
2007-10-19,50.1872
2007-10-22,50.377
2007-10-23,50.5151
2007-10-24,50.5995
2007-10-25,50.5826
2007-10-26,50.8638
2007-10-29,50.9184
2007-10-30,48.8787
2007-10-31,49.286
2007-11-01,48.6204
2007-11-02,49.3049
2007-11-05,49.753
2007-11-06,49.9587
2007-11-07,49.2105
2007-11-08,50.218
2007-11-09,49.9209
2007-11-12,50.1693
2007-11-13,50.7376
2007-11-14,50.7148
2007-11-15,50.9184
2007-11-16,51.8842
2007-11-19,51.6229
2007-11-20,51.8951
2007-11-21,51.2235
2007-11-23,51.6507
2007-11-26,51.1788
2007-11-27,51.8444
2007-11-28,52.3929
2007-11-29,52.5638
2007-11-30,52.4604
2007-12-03,52.1157
2007-12-04,51.9567
2007-12-05,52.3243
2007-12-06,52.5846
2007-12-07,52.5449
2007-12-10,52.6899
2007-12-11,52.3492
2007-12-12,52.9353
2007-12-13,52.7436
2007-12-14,52.3859
2007-12-17,51.917
2007-12-18,51.6368
2007-12-19,51.7361
2007-12-20,51.8842
2007-12-21,52.5161
2007-12-24,52.4147
2007-12-26,52.4873
2007-12-27,52.378
2007-12-28,52.6393
2007-12-31,52.0501
2008-01-02,51.2632
2008-01-03,51.2632
2008-01-04,51.0556
2008-01-07,51.3894
2008-01-08,51.5205
2008-01-09,51.4222
2008-01-10,51.3814
2008-01-11,49.753
2008-01-14,49.8285
2008-01-15,49.4102
2008-01-16,48.8012
2008-01-17,48.2537
2008-01-18,47.602
2008-01-22,46.1713
2008-01-23,46.9572
2008-01-24,46.8946
2008-01-25,46.2994
2008-01-28,46.2845
2008-01-29,45.8543
2008-01-30,46.1424
2008-01-31,46.3769
2008-02-01,46.823
2008-02-04,46.8946
2008-02-05,46.1097
2008-02-06,46.2994
2008-02-07,46.6253
2008-02-08,46.0928
2008-02-11,46.7873
2008-02-12,47.6089
2008-02-13,47.4977
2008-02-14,47.2334
2008-02-15,46.9999
2008-02-19,47.0078
2008-02-20,46.9085
2008-02-21,46.7584
2008-02-22,46.9363
2008-02-25,47.2681
2008-02-26,47.9805
2008-02-27,47.6467
2008-02-28,47.4748
2008-02-29,46.9164
2008-03-03,47.0356
2008-03-04,46.823
2008-03-05,47.285
2008-03-06,47.1469
2008-03-07,46.6472
2008-03-10,46.6184
2008-03-11,47.2532
2008-03-12,47.5275
2008-03-13,47.75
2008-03-14,47.3148
2008-03-17,47.5334
2008-03-18,48.5886
2008-03-19,48.0729
2008-03-20,49.1787
2008-03-24,49.603
2008-03-25,49.3
2008-03-26,49.3665
2008-03-27,49.2006
2008-03-28,49.2244
2008-03-31,49.6715
2008-04-01,50.4316
2008-04-02,49.9656
2008-04-03,49.9587
2008-04-04,50.0471
2008-04-07,49.9835
2008-04-08,50.0829
2008-04-09,49.7709
2008-04-10,49.753
2008-04-11,49.6238
2008-04-14,49.7063
2008-04-15,49.7858
2008-04-16,49.1052
2008-04-17,47.8931
2008-04-18,47.6159
2008-04-21,48.064
2008-04-22,47.8295
2008-04-23,47.6159
2008-04-24,47.3764
2008-04-25,47.1777
2008-04-28,46.9363
2008-04-29,46.7157
2008-04-30,47.5334
2008-05-01,47.5195
2008-05-02,47.3536
2008-05-05,47.2473
2008-05-06,47.2473
2008-05-07,47.0078
2008-05-08,46.7326
2008-05-09,46.2259
2008-05-12,46.2348
2008-05-13,46.5955
2008-05-14,46.4336
2008-05-15,47.0416
2008-05-16,47.3188
2008-05-19,47.3993
2008-05-20,46.6859
2008-05-21,46.1981
2008-05-22,46.518
2008-05-23,46.2696
2008-05-27,46.1275
2008-05-28,45.9875
2008-05-29,46.4107
2008-05-30,46.823
2008-06-02,46.3352
2008-06-03,46.368
2008-06-04,47.1072
2008-06-05,47.2622
2008-06-06,46.3422
2008-06-09,46.8369
2008-06-10,47.2532
2008-06-11,46.9303
2008-06-12,47.1141
2008-06-13,47.1072
2008-06-16,46.7157
2008-06-17,46.6472
2008-06-18,46.0789
2008-06-19,46.0103
2008-06-20,44.7723
2008-06-23,44.6144
2008-06-24,44.5597
2008-06-25,45.0068
2008-06-26,44.1285
2008-06-27,42.8846
2008-06-30,43.1081
2008-07-01,43.9358
2008-07-02,44.4405
2008-07-03,45.133
2008-07-07,44.5975
2008-07-08,45.126
2008-07-09,45.2284
2008-07-10,45.5264
2008-07-11,44.976
2008-07-14,45.3208
2008-07-15,45.6179
2008-07-16,45.29
2008-07-17,45.29
2008-07-18,45.133
2008-07-21,45.1141
2008-07-22,45.439
2008-07-23,45.8662
2008-07-24,45.7321
2008-07-25,45.6954
2008-07-28,45.2502
2008-07-29,46.4634
2008-07-30,47.1926
2008-07-31,46.4177
2008-08-01,46.0411
2008-08-04,46.6601
2008-08-05,48.1862
2008-08-06,48.0421
2008-08-07,47.8374
2008-08-08,49.3596
2008-08-11,49.2195
2008-08-12,49.8633
2008-08-13,49.3397
2008-08-14,49.4172
2008-08-15,50.7575
2008-08-18,50.523
2008-08-19,50.1355
2008-08-20,49.8345
2008-08-21,49.5513
2008-08-22,50.7634
2008-08-25,49.7143
2008-08-26,49.5076
2008-08-27,49.6646
2008-08-28,50.3392
2008-08-29,49.4629
2008-09-02,49.9587
2008-09-03,50.6283
2008-09-04,49.9358
2008-09-05,50.1763
2008-09-08,51.3049
2008-09-09,50.9632
2008-09-10,51.3179
2008-09-11,51.8027
2008-09-12,51.8583
2008-09-15,51.14
2008-09-16,51.0416
2008-09-17,50.2885
2008-09-18,50.5518
2008-09-19,49.8792
2008-09-22,48.2339
2008-09-23,47.6944
2008-09-24,48.7306
2008-09-25,48.5677
2008-09-26,48.8012
2008-09-29,47.3188
2008-09-30,49.4023
2008-10-01,50.523
2008-10-02,50.6432
2008-10-03,50.3462
2008-10-06,48.6134
2008-10-07,46.9651
2008-10-08,46.8568
2008-10-09,43.1568
2008-10-10,42.2219
2008-10-13,44.8647
2008-10-14,45.439
2008-10-15,42.4037
2008-10-16,43.7887
2008-10-17,43.7679
2008-10-20,45.3049
2008-10-21,44.6342
2008-10-22,41.6546
2008-10-23,42.9363
2008-10-24,41.7331
2008-10-27,40.668
2008-10-28,44.825
2008-10-29,43.2373
2008-10-30,44.7197
2008-10-31,45.753
2008-11-03,45.6556
2008-11-04,46.8369
2008-11-05,45.2353
2008-11-06,44.9104
2008-11-07,45.7172
2008-11-10,46.0411
2008-11-11,45.2433
2008-11-12,43.8434
2008-11-13,46.1156
2008-11-14,44.7396
2008-11-17,44.3123
2008-11-18,45.5473
2008-11-19,44.1434
2008-11-20,42.06
2008-11-21,44.7266
2008-11-24,45.8543
2008-11-25,44.7872
2008-11-26,44.7723
2008-11-28,45.6179
2008-12-01,42.8846
2008-12-02,43.5562
2008-12-03,44.5736
2008-12-04,43.4191
2008-12-05,44.3978
2008-12-08,44.3004
2008-12-09,42.3858
2008-12-10,41.9099
2008-12-11,41.5264
2008-12-12,41.7837
2008-12-15,42.0818
2008-12-16,43.6834
2008-12-17,43.0297
2008-12-18,42.7525
2008-12-19,42.662
2008-12-22,42.8598
2008-12-23,42.4107
