Date,CAT.US
2004-04-16,30.1917
2004-04-19,29.8402
2004-04-20,29.4628
2004-04-21,29.867
2004-04-22,30.9812
2004-04-23,30.1917
2004-04-26,29.8024
2004-04-27,30.1351
2004-04-28,29.3595
2004-04-29,28.5809
2004-04-30,28.6375
2004-05-03,29.2423
2004-05-04,29.1083
2004-05-05,29.0278
2004-05-06,28.6733
2004-05-07,28.4091
2004-05-10,26.848
2004-05-11,26.9255
2004-05-12,27.5779
2004-05-13,27.5044
2004-05-14,27.8768
2004-05-17,27.0883
2004-05-18,27.1757
2004-05-19,27.1906
2004-05-20,26.6186
2004-05-21,26.9066
2004-05-24,27.2581
2004-05-25,27.5044
2004-05-26,27.57
2004-05-27,27.6931
2004-05-28,27.7567
2004-06-01,27.9831
2004-06-02,28.1539
2004-06-03,27.6852
2004-06-04,27.8113
2004-06-07,28.6236
2004-06-08,28.4091
2004-06-09,27.7785
2004-06-10,27.852
2004-06-14,27.5402
2004-06-15,27.7785
2004-06-16,27.2661
2004-06-17,27.5263
2004-06-18,27.416
2004-06-21,27.6226
2004-06-22,28.2403
2004-06-23,28.6981
2004-06-24,29.139
2004-06-25,28.7954
2004-06-28,28.5402
2004-06-29,29.0358
2004-06-30,29.2632
2004-07-01,28.8024
2004-07-02,28.2641
2004-07-06,28.2701
2004-07-07,28.5501
2004-07-08,28.1956
2004-07-09,28.3942
2004-07-12,28.8213
2004-07-13,29.2006
2004-07-14,29.0189
2004-07-15,29.2493
2004-07-16,28.6683
2004-07-19,28.8024
2004-07-20,28.7557
2004-07-21,28.3515
2004-07-22,27.0883
2004-07-23,26.9731
2004-07-26,26.7457
2004-07-27,26.5918
2004-07-28,27.0526
2004-07-29,27.2363
2004-07-30,27.0675
2004-08-02,26.9255
2004-08-03,26.4031
2004-08-04,26.411
2004-08-05,25.6444
2004-08-06,25.8768
2004-08-09,25.8063
2004-08-10,26.2522
2004-08-11,26.5451
2004-08-12,26.4369
2004-08-13,26.4369
2004-08-16,26.848
2004-08-17,26.701
2004-08-18,26.707
2004-08-19,26.267
2004-08-20,26.6107
2004-08-23,26.5352
2004-08-24,26.9533
2004-08-25,27.2164
2004-08-26,27.1499
2004-08-27,27.1499
2004-08-30,26.6107
2004-08-31,26.7854
2004-09-01,26.7537
2004-09-02,26.9533
2004-09-03,27.0983
2004-09-07,27.7904
2004-09-08,27.6991
2004-09-09,27.5849
2004-09-10,27.6643
2004-09-13,27.9831
2004-09-14,27.8947
2004-09-15,27.5044
2004-09-16,27.57
2004-09-17,28.0407
2004-09-20,27.9533
2004-09-21,28.1152
2004-09-22,27.7626
2004-09-23,27.4399
2004-09-24,27.5402
2004-09-27,27.416
2004-09-28,28.3267
2004-09-29,29.6554
2004-09-30,29.6406
2004-10-01,29.6932
2004-10-04,29.9276
2004-10-05,29.6088
2004-10-06,29.8402
2004-10-07,29.4697
2004-10-08,29.286
2004-10-11,29.2493
2004-10-12,29.3734
2004-10-13,29.139
2004-10-14,29.286
2004-10-15,29.8749
2004-10-18,29.8819
2004-10-19,29.7955
2004-10-20,29.7647
2004-10-21,28.3823
2004-10-22,28.4886
2004-10-25,28.858
2004-10-26,29.2493
2004-10-27,29.7647
2004-10-28,29.3019
2004-10-29,29.6694
2004-11-01,30.151
2004-11-02,30.1997
2004-11-03,31.0338
2004-11-04,31.6376
2004-11-05,32.1163
2004-11-08,32.0567
2004-11-09,32.5364
2004-11-10,32.6893
2004-11-11,33.0945
2004-11-12,33.1382
2004-11-15,33.0379
2004-11-16,33.1064
2004-11-17,33.4798
2004-11-18,33.6844
2004-11-19,33.2216
2004-11-22,33.1918
2004-11-23,33.4868
2004-11-24,33.9138
2004-11-26,34.1849
2004-11-29,33.5831
2004-11-30,33.7221
2004-12-01,34.1333
2004-12-02,33.7966
2004-12-03,33.4947
2004-12-06,33.3616
2004-12-07,33.456
2004-12-08,33.3835
2004-12-09,33.6913
2004-12-10,33.7529
2004-12-13,34.6199
2004-12-14,34.5186
2004-12-15,34.9516
2004-12-16,34.9238
2004-12-17,34.7152
2004-12-20,34.7529
2004-12-21,35.461
2004-12-22,35.7887
2004-12-23,35.8523
2004-12-27,35.4034
2004-12-28,36.2704
2004-12-29,36.2704
2004-12-30,35.9327
2004-12-31,35.9268
2005-01-03,35.0191
2005-01-04,34.6368
2005-01-05,33.9714
2005-01-06,34.4739
2005-01-07,34.3994
2005-01-10,34.0826
2005-01-11,33.6129
2005-01-12,34.034
2005-01-13,34.2077
2005-01-14,34.5106
2005-01-18,34.0906
2005-01-19,33.7132
2005-01-20,33.1859
2005-01-21,32.877
2005-01-24,32.4639
2005-01-25,33.3408
2005-01-26,33.5672
2005-01-27,31.871
2005-01-28,32.2166
2005-01-31,32.8234
2005-02-01,33.1998
2005-02-02,33.5285
2005-02-03,33.8155
2005-02-04,33.8542
2005-02-07,33.6536
2005-02-08,33.6993
2005-02-09,33.3894
2005-02-10,33.9138
2005-02-11,34.177
2005-02-14,33.9714
2005-02-15,33.7052
2005-02-16,34.0906
2005-02-17,33.8234
2005-02-18,33.4649
2005-02-22,32.9555
2005-02-23,33.3229
2005-02-24,34.32
2005-02-25,34.9307
2005-02-28,35.0111
2005-03-01,35.8741
2005-03-02,35.7987
2005-03-03,36.0062
2005-03-04,36.8255
2005-03-07,36.4352
2005-03-08,36.471
2005-03-09,35.6656
2005-03-10,36.1979
2005-03-11,36.471
2005-03-14,35.5653
2005-03-15,35.6427
2005-03-16,35.461
2005-03-17,35.6656
2005-03-18,35.5146
2005-03-21,35.4322
2005-03-22,34.886
2005-03-23,34.4957
2005-03-24,34.4739
2005-03-28,34.7102
2005-03-29,33.0816
2005-03-30,33.6993
2005-03-31,33.6844
2005-04-01,33.2157
2005-04-04,33.2276
2005-04-05,33.2852
2005-04-06,33.6705
2005-04-07,33.738
2005-04-08,33.4053
2005-04-11,33.2216
2005-04-12,33.6705
2005-04-13,32.6397
2005-04-14,31.4609
2005-04-15,30.7459
2005-04-18,30.7905
2005-04-19,31.3
2005-04-20,32.4311
2005-04-21,33.0309
2005-04-22,33.0875
2005-04-25,33.5672
2005-04-26,32.736
2005-04-27,32.4311
2005-04-28,31.9415
2005-04-29,32.4311
2005-05-02,32.5642
2005-05-03,32.2643
2005-05-04,32.9376
2005-05-05,33.0945
2005-05-06,33.2157
2005-05-09,33.2584
2005-05-10,33.0309
2005-05-11,33.4868
2005-05-12,32.741
2005-05-13,32.7876
2005-05-16,33.2941
2005-05-17,33.8761
2005-05-18,34.452
2005-05-19,34.4451
2005-05-20,34.4878
2005-05-23,34.6447
2005-05-24,34.5623
2005-05-25,34.0637
2005-05-26,34.7887
2005-05-27,34.745
2005-05-31,34.6675
2005-06-01,35.179
2005-06-02,35.0618
2005-06-03,34.6119
2005-06-06,34.6864
2005-06-07,34.8284
2005-06-08,35.5782
2005-06-09,35.9029
2005-06-10,35.7411
2005-06-13,35.9466
2005-06-14,36.3101
2005-06-15,36.318
2005-06-16,36.2187
2005-06-17,36.9129
2005-06-20,37.1334
2005-06-21,37.6488
2005-06-22,37.046
2005-06-23,36.2704
2005-06-24,35.6815
2005-06-27,35.7073
2005-06-28,36.0301
2005-06-29,35.6
2005-06-30,35.1144
2005-07-01,35.3438
2005-07-05,35.4322
2005-07-06,35.1065
2005-07-07,35.8592
2005-07-08,36.3578
2005-07-11,36.8255
2005-07-12,36.4581
2005-07-13,36.7798
2005-07-14,37.5773
2005-07-15,37.33
2005-07-18,37.4422
2005-07-19,39.343
2005-07-20,39.196
2005-07-21,38.5336
2005-07-22,38.6131
2005-07-25,38.2029
2005-07-26,38.1811
2005-07-27,38.8921
2005-07-28,40.1186
2005-07-29,39.7194
2005-08-01,39.8028
2005-08-02,40.1255
2005-08-03,40.0709
2005-08-04,39.8028
2005-08-05,39.4959
2005-08-08,39.5525
2005-08-09,40.0342
2005-08-10,40.5238
2005-08-11,40.8912
2005-08-12,40.3718
2005-08-15,40.7164
2005-08-16,39.5615
2005-08-17,39.3887
2005-08-18,39.1612
2005-08-19,40.3877
2005-08-22,40.3798
2005-08-23,40.2963
2005-08-24,39.202
2005-08-25,39.343
2005-08-26,39.4105
2005-08-29,39.5674
2005-08-30,39.622
2005-08-31,40.8832
2005-09-01,41.9528
2005-09-02,42.9141
2005-09-06,43.1078
2005-09-07,43.5209
2005-09-08,42.9926
2005-09-09,43.3689
2005-09-12,43.6837
2005-09-13,43.7652
2005-09-14,42.9548
2005-09-15,42.5407
2005-09-16,42.5238
2005-09-19,41.9737
2005-09-20,41.8565
2005-09-21,42.0779
2005-09-22,42.7334
2005-09-23,43.4097
2005-09-26,42.9826
2005-09-27,43.2637
2005-09-28,42.4017
2005-09-29,42.7254
2005-09-30,43.2885
2005-10-03,43.4762
2005-10-04,42.5695
2005-10-05,41.4235
2005-10-06,40.6598
2005-10-07,41.7145
2005-10-10,40.9418
2005-10-11,40.9349
2005-10-12,40.345
2005-10-13,39.7859
2005-10-14,40.3341
2005-10-17,40.5446
2005-10-18,39.7561
2005-10-19,40.8405
2005-10-20,39.8097
2005-10-21,36.043
2005-10-24,37.0658
2005-10-25,37.0539
2005-10-26,37.2436
2005-10-27,36.7639
2005-10-28,37.6259
2005-10-31,38.7461
2005-11-01,38.8444
2005-11-02,39.5615
2005-11-03,39.4045
2005-11-04,39.4542
2005-11-07,39.9676
2005-11-08,39.9676
2005-11-09,39.8594
2005-11-10,40.2963
2005-11-11,40.4294
2005-11-14,40.8405
2005-11-15,41.1871
2005-11-16,41.7989
2005-11-17,42.3411
2005-11-18,42.2031
2005-11-21,42.5159
2005-11-22,43.2915
2005-11-23,42.7413
2005-11-25,42.6966
2005-11-28,42.3272
2005-11-29,42.071
2005-11-30,42.5695
2005-12-01,43.4712
2005-12-02,43.3262
2005-12-05,42.9747
2005-12-06,43.3203
2005-12-07,42.5695
2005-12-08,42.2448
2005-12-09,42.7989
2005-12-12,42.7562
2005-12-13,43.4464
2005-12-14,43.2885
2005-12-15,43.2567
2005-12-16,43.9419
2005-12-19,41.8714
2005-12-20,41.8068
2005-12-21,42.0551
2005-12-22,43.0651
2005-12-23,43.1078
2005-12-27,42.6519
2005-12-28,42.6152
2005-12-29,42.8376
2005-12-30,42.5616
2006-01-03,42.5864
2006-01-04,43.7056
2006-01-05,43.6708
2006-01-06,44.5408
2006-01-09,45.3462
2006-01-10,45.1654
2006-01-11,45.1843
2006-01-12,45.8367
2006-01-13,45.9231
2006-01-17,46.3879
2006-01-18,45.5855
2006-01-19,46.0532
2006-01-20,44.7791
2006-01-23,44.9718
2006-01-24,45.1972
2006-01-25,45.7315
2006-01-26,48.0136
2006-01-27,49.7545
2006-01-30,49.3721
2006-01-31,50.0286
2006-02-01,51.0157
2006-02-02,50.39
2006-02-03,50.1974
2006-02-06,50.6174
2006-02-07,49.4784
2006-02-08,50.6969
2006-02-09,50.4298
2006-02-10,50.6532
2006-02-13,50.5569
2006-02-14,51.7367
2006-02-15,52.7506
2006-02-16,53.0157
2006-02-17,53.0853
2006-02-21,53.4825
2006-02-22,53.8301
2006-02-23,53.3047
2006-02-24,53.5639
2006-02-27,54.1538
2006-02-28,53.847
2006-03-01,54.8093
2006-03-02,54.7725
2006-03-03,54.9691
2006-03-06,53.9492
2006-03-07,53.8142
2006-03-08,53.3445
2006-03-09,52.6066
2006-03-10,52.2779
2006-03-13,52.3077
2006-03-14,53.0038
2006-03-15,54.7348
2006-03-16,55.1836
2006-03-17,56.1638
2006-03-20,55.8828
2006-03-21,54.7507
2006-03-22,56.1499
2006-03-23,56.1857
2006-03-24,55.6276
2006-03-27,55.5392
2006-03-28,55.1608
2006-03-29,54.2809
2006-03-30,53.3445
2006-03-31,52.9055
2006-04-03,54.1538
2006-04-04,55.4796
2006-04-05,55.848
2006-04-06,55.7388
2006-04-07,55.1985
2006-04-10,55.5878
2006-04-11,56.4806
2006-04-12,57.3496
2006-04-13,56.6911
2006-04-17,56.3237
2006-04-18,58.1381
2006-04-19,58.1828
2006-04-20,57.4479
2006-04-21,57.3704
2006-04-24,57.0109
2006-04-25,55.2065
2006-04-26,55.9573
2006-04-27,55.3008
2006-04-28,55.8033
2006-05-01,55.7219
2006-05-02,57.0874
2006-05-03,57.5412
2006-05-04,58.0666
2006-05-05,58.9246
2006-05-08,58.869
2006-05-09,59.7816
2006-05-10,59.6575
2006-05-11,58.6604
2006-05-12,57.3307
2006-05-15,57.0794
2006-05-16,56.9831
2006-05-17,55.9275
2006-05-18,54.9771
2006-05-19,53.6205
2006-05-22,53.6891
2006-05-23,54.3137
2006-05-24,54.2154
2006-05-25,54.4915
2006-05-26,54.8281
2006-05-30,53.1637
2006-05-31,53.7476
2006-06-01,53.9979
2006-06-02,53.6414
2006-06-05,51.0802
2006-06-06,50.4536
2006-06-07,49.1705
2006-06-08,49.2837
2006-06-09,49.7475
2006-06-12,48.8627
2006-06-13,48.8696
2006-06-14,49.7197
2006-06-15,52.2014
2006-06-16,51.98
2006-06-19,51.5361
2006-06-20,52.2997
2006-06-21,53.3931
2006-06-22,53.2541
2006-06-23,53.1498
2006-06-26,53.4001
2006-06-27,52.7913
2006-06-28,53.5709
2006-06-29,54.8152
2006-06-30,54.8748
2006-07-03,55.0903
2006-07-05,53.8797
2006-07-06,54.265
2006-07-07,53.4745
2006-07-10,53.984
2006-07-11,54.0793
2006-07-12,52.5391
2006-07-13,51.3523
2006-07-14,50.976
2006-07-17,50.976
2006-07-18,51.1845
2006-07-19,52.402
2006-07-20,50.8955
2006-07-21,50.3583
2006-07-24,51.9571
2006-07-25,52.0574
2006-07-26,51.6711
2006-07-27,52.1031
2006-07-28,52.4656
2006-07-31,52.2133
2006-08-01,51.3593
2006-08-02,52.1279
2006-08-03,53.5858
2006-08-04,53.847
2006-08-07,53.9145
2006-08-08,52.7506
2006-08-09,50.4824
2006-08-10,50.3354
2006-08-11,49.388
2006-08-14,48.5955
2006-08-15,49.6661
2006-08-16,50.9203
2006-08-17,51.1031
2006-08-18,50.3304
2006-08-21,50.2838
2006-08-22,50.4705
2006-08-23,49.5191
2006-08-24,48.2579
2006-08-25,48.6174
2006-08-28,48.678
2006-08-29,48.2201
2006-08-30,47.9351
2006-08-31,48.8835
2006-09-01,49.5648
2006-09-05,51.3374
2006-09-06,50.9342
2006-09-07,49.9233
2006-09-08,49.5995
2006-09-11,48.2678
2006-09-12,48.0017
2006-09-13,48.8696
2006-09-14,48.2678
2006-09-15,48.2072
2006-09-18,49.3562
2006-09-19,49.0384
2006-09-20,48.5399
2006-09-21,47.5518
2006-09-22,46.2459
2006-09-25,47.3959
2006-09-26,48.5528
2006-09-27,48.391
2006-09-28,49.0623
2006-09-29,48.4793
2006-10-02,48.1546
2006-10-03,47.9729
2006-10-04,48.2887
2006-10-05,50.2748
2006-10-06,50.1418
2006-10-09,50.7634
2006-10-10,50.8796
2006-10-11,50.3354
2006-10-12,51.0226
2006-10-13,50.8955
2006-10-16,51.5212
2006-10-17,51.5003
2006-10-18,50.8955
2006-10-19,50.8518
2006-10-20,43.4712
2006-10-23,44.5159
2006-10-24,44.8903
2006-10-25,45.6113
2006-10-26,45.937
2006-10-27,45.1466
2006-10-30,44.7642
2006-10-31,44.7305
2006-11-01,44.5716
2006-11-02,44.6202
2006-11-03,44.5229
2006-11-06,44.0959
2006-11-07,44.1475
2006-11-08,44.2806
2006-11-09,43.6122
2006-11-10,43.9131
2006-11-13,43.8496
2006-11-14,44.4703
2006-11-15,45.2757
2006-11-16,45.2151
2006-11-17,44.8983
2006-11-20,44.8764
2006-11-21,45.8219
2006-11-22,46.2598
2006-11-24,46.3224
2006-11-27,45.657
2006-11-28,45.3859
2006-11-29,45.7235
2006-11-30,45.7047
2006-12-01,45.081
2006-12-04,45.3045
2006-12-05,45.7891
2006-12-06,46.4535
2006-12-07,46.4167
2006-12-08,46.7136
2006-12-11,46.4683
2006-12-12,45.8854
2006-12-13,45.3045
2006-12-14,45.7662
2006-12-15,45.5448
2006-12-18,45.6193
2006-12-19,45.3253
2006-12-20,45.2151
2006-12-21,44.802
2006-12-22,44.6441
2006-12-26,44.8715
2006-12-27,45.2906
2006-12-28,45.1724
2006-12-29,45.1843
2007-01-03,45.0602
2007-01-04,44.943
2007-01-05,44.368
2007-01-08,44.4216
2007-01-09,44.6619
2007-01-10,44.4425
2007-01-11,44.2061
2007-01-12,44.0164
2007-01-16,43.646
2007-01-17,44.1396
2007-01-18,44.1316
2007-01-19,43.7423
2007-01-22,42.8605
2007-01-23,43.8824
2007-01-24,44.0075
2007-01-25,43.933
2007-01-26,45.0105
2007-01-29,45.4574
2007-01-30,46.3293
2007-01-31,47.2042
2007-02-01,47.8825
2007-02-02,48.0761
2007-02-05,47.5131
2007-02-06,47.4644
2007-02-07,48.3632
2007-02-08,48.3562
2007-02-09,47.7395
2007-02-12,47.5955
2007-02-13,47.6928
2007-02-14,48.7435
2007-02-15,49.819
2007-02-16,49.8587
2007-02-20,50.0454
2007-02-21,50.255
2007-02-22,49.9392
2007-02-23,49.5578
2007-02-26,49.5578
2007-02-27,47.7643
2007-02-28,47.4714
2007-03-01,47.0801
2007-03-02,46.4465
2007-03-05,46.5408
2007-03-06,46.8735
2007-03-07,47.3224
2007-03-08,47.374
2007-03-09,47.4515
2007-03-12,47.5756
2007-03-13,46.666
2007-03-14,46.8864
2007-03-15,46.7534
2007-03-16,46.5349
2007-03-19,47.2787
2007-03-20,47.7862
2007-03-21,48.7822
2007-03-22,49.0216
2007-03-23,49.2748
2007-03-26,49.247
2007-03-27,49.2748
2007-03-28,48.8031
2007-03-29,48.7673
2007-03-30,49.388
2007-04-02,49.1795
2007-04-03,49.5409
2007-04-04,49.7197
2007-04-05,49.8279
2007-04-09,49.6105
2007-04-10,49.3264
2007-04-11,48.8835
2007-04-12,49.097
2007-04-13,49.2053
2007-04-16,49.2917
2007-04-17,49.8518
2007-04-18,51.11
2007-04-19,50.5569
2007-04-20,52.9135
2007-04-23,52.9383
2007-04-24,53.6414
2007-04-25,53.9562
2007-04-26,53.7824
2007-04-27,54.3425
2007-04-30,53.5043
2007-05-01,53.272
2007-05-02,54.0793
2007-05-03,54.0486
2007-05-04,53.8599
2007-05-07,53.5401
2007-05-08,54.0992
2007-05-09,55.0724
2007-05-10,54.3822
2007-05-11,55.1687
2007-05-14,56.2155
2007-05-15,56.0029
2007-05-16,55.9573
2007-05-17,55.14
2007-05-18,55.0903
2007-05-21,55.1469
2007-05-22,55.6345
2007-05-23,56.0168
2007-05-24,55.5719
2007-05-25,55.7795
2007-05-29,55.8103
2007-05-30,57.8203
2007-05-31,57.8928
2007-06-01,57.571
2007-06-04,57.6813
2007-06-05,57.9494
2007-06-06,57.9712
2007-06-07,56.9603
2007-06-08,57.8521
2007-06-11,58.0199
2007-06-12,57.5263
2007-06-13,58.8888
2007-06-14,59.4787
2007-06-15,59.7628
2007-06-18,60.303
2007-06-19,60.7777
2007-06-20,59.9584
2007-06-21,60.0239
2007-06-22,59.6039
2007-06-25,59.4559
2007-06-26,59.153
2007-06-27,58.582
2007-06-28,58.2711
2007-06-29,57.6892
2007-07-02,59.2722
2007-07-03,57.4608
2007-07-05,57.0924
2007-07-06,58.0666
2007-07-09,58.8203
2007-07-10,59.8422
2007-07-11,60.5413
2007-07-12,61.9565
2007-07-13,62.7192
2007-07-16,63.2882
2007-07-17,63.7083
2007-07-18,63.5315
2007-07-19,64.0817
2007-07-20,61.2991
2007-07-23,60.4112
2007-07-24,60.165
2007-07-25,59.3119
2007-07-26,57.6813
2007-07-27,56.0099
2007-07-30,56.7597
2007-07-31,58.0576
2007-08-01,59.0348
2007-08-02,59.434
2007-08-03,58.1748
2007-08-06,59.6773
2007-08-07,59.2652
2007-08-08,59.6039
2007-08-09,57.8203
2007-08-10,57.137
2007-08-13,57.3962
2007-08-14,56.6504
2007-08-15,55.133
2007-08-16,53.7824
2007-08-17,53.5182
2007-08-20,54.561
2007-08-21,54.7268
2007-08-22,55.4796
2007-08-23,55.3852
2007-08-24,56.2304
2007-08-27,55.994
2007-08-28,54.6384
2007-08-29,55.2889
2007-08-30,55.0079
2007-08-31,55.8262
2007-09-04,56.6206
2007-09-05,55.6554
2007-09-06,55.8103
2007-09-07,54.1081
2007-09-10,54.3296
2007-09-11,54.4388
2007-09-12,53.6146
2007-09-13,53.7774
2007-09-14,53.8986
2007-09-17,54.2938
2007-09-18,57.0715
2007-09-19,57.4022
2007-09-20,57.003
2007-09-21,57.5859
2007-09-24,57.2622
2007-09-25,56.2701
2007-09-26,56.4806
2007-09-27,57.0794
2007-09-28,57.7835
2007-10-01,58.6157
2007-10-02,58.6773
2007-10-03,57.8789
2007-10-04,57.9424
2007-10-05,59.1818
2007-10-08,59.9286
2007-10-09,60.7946
2007-10-10,59.7925
2007-10-11,58.5283
2007-10-12,59.1609
2007-10-15,58.0864
2007-10-16,57.282
2007-10-17,56.8262
2007-10-18,57.2185
2007-10-19,54.2035
2007-10-22,54.1538
2007-10-23,54.8281
2007-10-24,55.8411
2007-10-25,55.0168
2007-10-26,55.2889
2007-10-29,54.4458
2007-10-30,54.126
2007-10-31,54.9691
2007-11-01,54.0118
2007-11-02,55.0814
2007-11-05,54.1538
2007-11-06,55.1985
2007-11-07,54.2233
2007-11-08,53.3643
2007-11-09,51.8757
2007-11-12,51.2788
2007-11-13,52.3623
2007-11-14,51.5966
2007-11-15,51.3752
2007-11-16,51.1597
2007-11-19,50.248
2007-11-20,50.3076
2007-11-21,50.0524
2007-11-23,50.5658
2007-11-26,49.9769
2007-11-27,50.7038
2007-11-28,52.4487
2007-11-29,52.841
2007-11-30,52.976
2007-12-03,53.0922
2007-12-04,53.0565
2007-12-05,53.5709
2007-12-06,54.7785
2007-12-07,54.6682
2007-12-10,56.422
2007-12-11,54.3137
2007-12-12,54.3902
2007-12-13,54.6851
2007-12-14,54.0704
2007-12-17,52.4278
2007-12-18,52.3474
2007-12-19,52.1925
2007-12-20,52.687
2007-12-21,53.5858
2007-12-24,53.5639
2007-12-26,54.2938
2007-12-27,53.5858
2007-12-28,53.8986
2007-12-31,53.4626
2008-01-02,52.0376
2008-01-03,51.8538
2008-01-04,50.4913
2008-01-07,50.6373
2008-01-08,49.4714
2008-01-09,49.534
2008-01-10,49.6661
2008-01-11,48.6353
2008-01-14,49.5648
2008-01-15,48.1844
2008-01-16,47.3522
2008-01-17,46.0254
2008-01-18,46.2767
2008-01-22,47.0215
2008-01-23,47.95
2008-01-24,48.0761
2008-01-25,48.5747
2008-01-28,50.255
2008-01-29,50.83
2008-01-30,50.4238
2008-01-31,52.2997
2008-02-01,52.8708
2008-02-04,52.2779
2008-02-05,49.7475
2008-02-06,50.0832
2008-02-07,50.3354
2008-02-08,50.11
2008-02-11,51.1458
2008-02-12,51.5768
2008-02-13,52.7913
2008-02-14,51.8955
2008-02-15,51.5361
2008-02-19,51.8697
2008-02-20,52.4944
2008-02-21,52.1557
2008-02-22,52.4427
2008-02-25,53.2362
2008-02-26,54.0068
2008-02-27,54.6851
2008-02-28,54.8093
2008-02-29,53.2869
2008-03-03,53.9314
2008-03-04,52.8569
2008-03-05,52.9383
2008-03-06,52.1279
2008-03-07,51.4576
2008-03-10,50.6314
2008-03-11,53.4954
2008-03-12,55.4389
2008-03-13,55.7527
2008-03-14,55.1042
2008-03-17,54.8579
2008-03-18,56.6365
2008-03-19,54.3207
2008-03-20,54.3902
2008-03-24,56.0168
2008-03-25,56.4657
2008-03-26,56.997
2008-03-27,56.7497
2008-03-28,56.7994
2008-03-31,57.6813
2008-04-01,58.9246
2008-04-02,57.8441
2008-04-03,56.7835
2008-04-04,57.3446
2008-04-07,56.9136
2008-04-08,57.1658
2008-04-09,56.1132
2008-04-10,55.7795
2008-04-11,55.1121
2008-04-14,55.6554
2008-04-15,55.9573
2008-04-16,58.2215
2008-04-17,57.9007
2008-04-18,62.8334
2008-04-21,61.3964
2008-04-22,60.4202
2008-04-23,60.1858
2008-04-24,60.2861
2008-04-25,60.5999
2008-04-28,61.1749
2008-04-29,60.0547
2008-04-30,60.0547
2008-05-01,60.6714
2008-05-02,61.0041
2008-05-05,60.9693
2008-05-06,61.3239
2008-05-07,60.5473
2008-05-08,60.7241
2008-05-09,60.2384
2008-05-12,61.7569
2008-05-13,61.9396
2008-05-14,60.9693
2008-05-15,61.5225
2008-05-16,61.6695
2008-05-19,62.0945
2008-05-20,61.7737
2008-05-21,61.444
2008-05-22,60.5791
2008-05-23,60.0845
2008-05-27,60.3805
2008-05-28,61.2921
2008-05-29,60.9902
2008-05-30,60.8879
2008-06-02,60.6575
2008-06-03,60.7241
2008-06-04,60.7529
2008-06-05,60.9535
2008-06-06,58.9325
2008-06-09,59.5393
2008-06-10,59.0169
2008-06-11,58.153
2008-06-12,59.3119
2008-06-13,60.0458
2008-06-16,59.6128
2008-06-17,59.4489
2008-06-18,58.72
2008-06-19,58.5591
2008-06-20,58.2632
2008-06-23,58.9415
2008-06-24,56.4657
2008-06-25,56.422
2008-06-26,54.7268
2008-06-27,54.3365
2008-06-30,54.3902
2008-07-01,54.5858
2008-07-02,51.8826
2008-07-03,51.8032
2008-07-07,52.1696
2008-07-08,51.2143
2008-07-09,50.4178
2008-07-10,50.4099
2008-07-11,51.4338
2008-07-14,51.3315
2008-07-15,49.393
2008-07-16,51.9661
2008-07-17,52.9204
2008-07-18,52.2302
2008-07-21,53.9562
2008-07-22,55.2442
2008-07-23,53.3584
2008-07-24,51.4119
2008-07-25,51.9263
2008-07-28,50.976
2008-07-29,52.2997
2008-07-30,53.0982
2008-07-31,51.2203
2008-08-01,50.2043
2008-08-04,49.68
2008-08-05,50.2321
2008-08-06,51.9502
2008-08-07,50.7843
2008-08-08,52.2382
2008-08-11,52.1617
2008-08-12,52.9055
2008-08-13,51.4497
2008-08-14,51.7883
2008-08-15,51.832
2008-08-18,51.0008
2008-08-19,50.6085
2008-08-20,50.689
2008-08-21,50.6174
2008-08-22,51.7714
2008-08-25,50.5142
2008-08-26,50.6006
2008-08-27,51.25
2008-08-28,52.8141
2008-08-29,52.113
2008-09-02,50.8955
2008-09-03,49.8995
2008-09-04,47.1099
2008-09-05,47.2042
2008-09-08,47.5846
2008-09-09,45.224
2008-09-10,46.2846
2008-09-11,47.7494
2008-09-12,48.2291
2008-09-15,46.5716
2008-09-16,47.6928
2008-09-17,46.525
2008-09-18,48.1258
2008-09-19,48.9888
2008-09-22,47.5955
2008-09-23,46.8149
2008-09-24,45.4902
2008-09-25,45.65
2008-09-26,47.2469
2008-09-29,44.1267
2008-09-30,43.9131
2008-10-01,41.9598
2008-10-02,38.474
2008-10-03,37.7302
2008-10-06,36.2485
2008-10-07,34.8711
2008-10-08,35.1065
2008-10-09,33.0091
2008-10-10,31.7777
2008-10-13,36.4581
2008-10-14,34.9595
2008-10-15,30.9902
2008-10-16,31.2205
2008-10-17,28.9702
2008-10-20,30.1351
2008-10-21,28.6087
2008-10-22,26.9066
2008-10-23,26.0525
2008-10-24,24.5351
2008-10-27,24.1508
2008-10-28,25.7516
2008-10-29,26.6256
2008-10-30,27.5332
2008-10-31,28.145
2008-11-03,28.7398
2008-11-04,31.1282
2008-11-05,29.7647
2008-11-06,27.6991
2008-11-07,28.3267
2008-11-10,27.563
2008-11-11,27.1668
2008-11-12,25.847
2008-11-13,29.0358
2008-11-14,27.2303
2008-11-17,26.3038
2008-11-18,26.6623
2008-11-19,24.9532
2008-11-20,24.1955
2008-11-21,25.5441
2008-11-24,26.7765
2008-11-25,27.4568
2008-11-26,28.9762
2008-11-28,30.1997
2008-12-01,26.9533
2008-12-02,27.998
2008-12-03,29.2145
2008-12-04,27.6445
2008-12-05,28.1887
2008-12-08,31.2553
2008-12-09,31.2235
2008-12-10,32.1749
2008-12-11,31.0914
2008-12-12,31.005
2008-12-15,31.0984
